Dutch	http://dbpedia.org/resource/Netherlands
AMSTERDAM	http://dbpedia.org/resource/Amsterdam
Finance Ministry	NIL
Dutch	http://dbpedia.org/resource/Netherlands
GMT	http://dbpedia.org/resource/Greenwich_Mean_Time
GMT	http://dbpedia.org/resource/Greenwich_Mean_Time
Amsterdam	http://dbpedia.org/resource/Amsterdam
Fairview	http://dbpedia.org/resource/Fairview,_Texas
Texas	http://dbpedia.org/resource/Texas
Moody's	NIL
NEW YORK	http://dbpedia.org/resource/New_York_City
Moody's Investors Service	NIL
Fairview Town	NIL
TX	NIL
U.S. Municipal Desk	NIL
RTRS	NIL
Australia	http://dbpedia.org/resource/Australia
RBA	NIL
CANBERRA	http://dbpedia.org/resource/Canberra
Australian	http://dbpedia.org/resource/Australia
Reserve Bank of Australia	http://dbpedia.org/resource/Reserve_Bank_of_Australia
RBA	NIL
RBA	NIL
Australian	http://dbpedia.org/resource/Australia
Coalition	http://dbpedia.org/resource/Coalition_(Australia)
A$	NIL
A$	NIL
Sydney Newsroom	NIL
RBA	NIL
Hungary	http://dbpedia.org/resource/Hungary
BUDAPEST	http://dbpedia.org/resource/Budapest
Hungary	http://dbpedia.org/resource/Hungary
National Bank of Hungary	http://dbpedia.org/resource/Hungarian_National_Bank
NBH	NIL
NBH	NIL
Budapest	http://dbpedia.org/resource/Budapest
Wis	NIL
CHICAGO	http://dbpedia.org/resource/Chicago
Wisconsin	http://dbpedia.org/resource/Wisconsin
Tommy Thompson	http://dbpedia.org/resource/Tommy_Thompson
Wisconsin	http://dbpedia.org/resource/Wisconsin
U.S. Department of Health and Human Services	NIL
Bill Clinton	http://dbpedia.org/resource/Bill_Clinton
Wisconsin	http://dbpedia.org/resource/Wisconsin
Thompson	http://dbpedia.org/resource/Tommy_Thompson
W-2	NIL
Wisconsin	http://dbpedia.org/resource/Wisconsin
Karen Pierog	NIL
RTRS	NIL
Australia Senate	NIL
Howard	http://dbpedia.org/resource/John_Howard
CANBERRA	http://dbpedia.org/resource/Canberra
Australian	http://dbpedia.org/resource/Australia
John Howard	http://dbpedia.org/resource/John_Howard
Senate	NIL
Howard	http://dbpedia.org/resource/John_Howard
Liberal Party	http://dbpedia.org/resource/Liberal_Party_of_Australia
Senate	NIL
A$	NIL
Telstra	http://dbpedia.org/resource/Telstra
Senate	NIL
Greens	http://dbpedia.org/resource/Australian_Greens
Australian Democrats	http://dbpedia.org/resource/Australian_Democrats
Labor Party	http://dbpedia.org/resource/Australian_Labor_Party
Sydney Newsroom	NIL
French	http://dbpedia.org/resource/France
Juppe	NIL
BREGANCON	NIL
France	http://dbpedia.org/resource/France
Alain Juppe	http://dbpedia.org/resource/Alain_Juppé
Jacques Chirac	http://dbpedia.org/resource/Jacques_Chirac
Riviera	http://dbpedia.org/resource/French_Riviera
Paris	http://dbpedia.org/resource/Paris
Marion County Board of Education	NIL
W. Va	NIL
NYC Time	NIL
Marion County Board of Education	NIL
WesBanco Bank	NIL
Fairmont	http://dbpedia.org/resource/Fairmont,_West_Virginia
Fairmont	http://dbpedia.org/resource/Fairmont,_West_Virginia
Steptoe & Johnson	http://dbpedia.org/resource/Steptoe_&_Johnson
Clarksburg	http://dbpedia.org/resource/Clarksburg,_West_Virginia
Ferris, Baker Watts, Inc.	NIL
Charleston	http://dbpedia.org/resource/Charleston,_West_Virginia
J.J. KENNY	NIL
Ohio	http://dbpedia.org/resource/Ohio
STATE OF OHIO	http://dbpedia.org/resource/Ohio
OHIO BUILDING AUTHORITY	NIL
MOODY 'S	NIL
S&P	http://dbpedia.org/resource/Standard_&_Poor's
MOODY 'S	NIL
S&P	http://dbpedia.org/resource/Standard_&_Poor's
