Finnish	http://dbpedia.org/resource/Finland
NCB	NIL
HELSINKI	http://dbpedia.org/resource/Helsinki
Finland	http://dbpedia.org/resource/Finland
National Customs Board	NIL
NCB	NIL
NCB	NIL
Bank of Finland	http://dbpedia.org/resource/Bank_of_Finland
NCB	NIL
Finland	http://dbpedia.org/resource/Finland
European Union	http://dbpedia.org/resource/European_Union
Helsinki Newsroom	NIL
Britain	http://dbpedia.org/resource/United_Kingdom
Caribbean	http://dbpedia.org/resource/Caribbean
LONDON	http://dbpedia.org/resource/London
Britain	http://dbpedia.org/resource/United_Kingdom
Caribbean	http://dbpedia.org/resource/Caribbean
Montserrat	http://dbpedia.org/resource/Montserrat
Plymouth	http://dbpedia.org/resource/Plymouth,_Montserrat
Britain	http://dbpedia.org/resource/United_Kingdom
Overseas Development Administration	http://dbpedia.org/resource/Department_for_International_Development
Britain	http://dbpedia.org/resource/United_Kingdom
Montserrat	http://dbpedia.org/resource/Montserrat
Lynda Chalker	http://dbpedia.org/resource/Lynda_Chalker,_Baroness_Chalker_of_Wallasey
Montserratians	NIL
UN	NIL
Iraqi	http://dbpedia.org/resource/Iraq
UNITED NATIONS	http://dbpedia.org/resource/United_Nations
U.N.	http://dbpedia.org/resource/United_Nations
Iraqi	http://dbpedia.org/resource/Iraq
Yasushi Akashi	http://dbpedia.org/resource/Yasushi_Akashi
Security Council	http://dbpedia.org/resource/United_Nations_Security_Council
Akashi	http://dbpedia.org/resource/Yasushi_Akashi
Department of Humanitarian affairs	NIL
India	http://dbpedia.org/resource/India
RBI	http://dbpedia.org/resource/Reserve_Bank_of_India
BOMBAY	http://dbpedia.org/resource/Mumbai
Reserve Bank of India	http://dbpedia.org/resource/Reserve_Bank_of_India
Chakravarty Rangarajan	NIL
Rangarajan	http://dbpedia.org/resource/C._Rangarajan
New Delhi	http://dbpedia.org/resource/New_Delhi
Rangarajan	http://dbpedia.org/resource/C._Rangarajan
Bombay	http://dbpedia.org/resource/Mumbai
Russia	http://dbpedia.org/resource/Russia
MOSCOW	http://dbpedia.org/resource/Moscow
Russian	http://dbpedia.org/resource/Russia
Russia	http://dbpedia.org/resource/Russia
Marina Volkova	NIL
State Customs Committee	NIL
Reuters	http://dbpedia.org/resource/Reuters
Volkova	NIL
Russian	http://dbpedia.org/resource/Russia
Russian	http://dbpedia.org/resource/Russia
Russian	http://dbpedia.org/resource/Russia
Volkova	NIL
