JAKARTA_**_http://dbpedia.org/resource/Jakarta	City	0.182043417437	Settlement	0.167989281813	PopulatedPlace	0.0787549201697	Place	0.0787549201697	Country	0.0119154310725	Organisation	-0.0525492920424	Agent	-0.0525492920424		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
National Bank of Poland_**_http://dbpedia.org/resource/National_Bank_of_Poland	Organisation	0.493813447162	Agent	0.493813447162	Country	0.341796223794	PopulatedPlace	0.179978049183	Place	0.179978049183	Settlement	-0.0181984227721	City	-0.0720362552524		GOLD_STANDARD:	Agent	Organisation
LONDON_**_http://dbpedia.org/resource/London	City	0.216929076658	Settlement	0.173286359962	PopulatedPlace	0.128685030207	Place	0.128685030207	Country	0.0858289027371	Organisation	0.0261169615671	Agent	0.0261169615671		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
New Zealand_**_http://dbpedia.org/resource/New_Zealand	Organisation	0.30097909227	Agent	0.30097909227	Country	0.23133348316	PopulatedPlace	0.151601266329	Place	0.151601266329	Settlement	0.0589742359854	City	0.0470695516373		GOLD_STANDARD:	Place	PopulatedPlace	Country
PARIS_**_http://dbpedia.org/resource/Paris	City	0.187692180422	Settlement	0.160196618203	PopulatedPlace	0.138954343936	Place	0.138954343936	Country	0.115153261945	Organisation	0.100299215847	Agent	0.100299215847		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
WARSAW_**_http://dbpedia.org/resource/Warsaw	City	0.272339898007	Settlement	0.167539337516	PopulatedPlace	0.0402080655777	Place	0.0402080655777	Country	-0.0595081287327	Organisation	-0.119433078981	Agent	-0.119433078981		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Jakarta_**_http://dbpedia.org/resource/Jakarta	Country	0.186823213026	Organisation	0.17942891109	Agent	0.17942891109	PopulatedPlace	0.129207819564	Place	0.129207819564	Settlement	0.0461424915976	City	0.0125844002654		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
U.S._**_http://dbpedia.org/resource/United_States	Organisation	0.380308344584	Agent	0.380308344584	Country	0.336945168433	PopulatedPlace	0.182545274655	Place	0.182545274655	Settlement	0.00366957000683	City	-0.093832811562		GOLD_STANDARD:	Place	PopulatedPlace	Country
Germany_**_http://dbpedia.org/resource/Germany	Organisation	0.430835297427	Agent	0.430835297427	Country	0.401846894236	PopulatedPlace	0.223861985882	Place	0.223861985882	Settlement	0.0103101833496	City	-0.0428789292477		GOLD_STANDARD:	Place	PopulatedPlace	Country
Italy_**_http://dbpedia.org/resource/Italy	Organisation	0.389380745031	Agent	0.389380745031	Country	0.35772903932	PopulatedPlace	0.200430416448	Place	0.200430416448	Settlement	0.0121043960473	City	-0.0207369467229		GOLD_STANDARD:	Place	PopulatedPlace	Country
Bank of France_**_http://dbpedia.org/resource/Banque_de_France	Organisation	0.560863376571	Agent	0.560863376571	Country	0.400007662467	PopulatedPlace	0.202838202775	Place	0.202838202775	Settlement	-0.0368465578415	City	-0.122309637213		GOLD_STANDARD:	Agent	Organisation
Indonesia_**_http://dbpedia.org/resource/Indonesia	Organisation	0.258362935175	Agent	0.258362935175	Country	0.242414029658	PopulatedPlace	0.138101592345	Place	0.138101592345	Settlement	0.0203514803831	City	-0.0824770756044		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canadian_**_http://dbpedia.org/resource/Canada	Country	0.262904366436	Organisation	0.243007691888	Agent	0.243007691888	PopulatedPlace	0.143787433214	Place	0.143787433214	Settlement	0.00412332713006	City	-0.0626968178948		GOLD_STANDARD:	Place	PopulatedPlace	Country
Saudi_**_http://dbpedia.org/resource/Saudi_Arabia	Organisation	0.238016784277	Agent	0.238016784277	Country	0.234564645046	PopulatedPlace	0.146082618152	Place	0.146082618152	Settlement	0.0393405550771	City	-0.0268860511894		GOLD_STANDARD:	Place	PopulatedPlace	Country
Banco de Mexico_**_http://dbpedia.org/resource/Bank_of_Mexico	Organisation	0.327376806979	Agent	0.327376806979	Country	0.226870841023	PopulatedPlace	0.152937960129	Place	0.152937960129	Settlement	0.072595713762	City	-0.0585545609229		GOLD_STANDARD:	Agent	Organisation
Romania_**_http://dbpedia.org/resource/Romania	Country	0.319117385784	Organisation	0.3003971821	Agent	0.3003971821	PopulatedPlace	0.20542162483	Place	0.20542162483	Settlement	0.0661400706554	City	0.0550480434619		GOLD_STANDARD:	Place	PopulatedPlace	Country
Sweden_**_http://dbpedia.org/resource/Sweden	Country	0.309660955304	Organisation	0.274032295257	Agent	0.274032295257	PopulatedPlace	0.184311813782	Place	0.184311813782	Settlement	0.0245510359151	City	0.00421226371106		GOLD_STANDARD:	Place	PopulatedPlace	Country
Croatian_**_http://dbpedia.org/resource/Croatia	Country	0.239888309244	Organisation	0.204792291979	Agent	0.204792291979	PopulatedPlace	0.182846225975	Place	0.182846225975	Settlement	0.109651986453	City	0.100244604055		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canada_**_http://dbpedia.org/resource/Canada	Country	0.310210257543	Organisation	0.308652137895	Agent	0.308652137895	PopulatedPlace	0.172430966227	Place	0.172430966227	Settlement	0.00601126458249	City	-0.0420502940355		GOLD_STANDARD:	Place	PopulatedPlace	Country
MEXICO CITY_**_http://dbpedia.org/resource/Mexico_City	City	0.196213418694	Settlement	0.188621095847	PopulatedPlace	0.0779873681983	Place	0.0779873681983	Country	-0.00257742462939	Organisation	-0.0722914624411	Agent	-0.0722914624411		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
European_**_http://dbpedia.org/resource/European_Union	Organisation	0.423344285172	Agent	0.423344285172	Country	0.381045914481	PopulatedPlace	0.221835267162	Place	0.221835267162	Settlement	0.0198161146656	City	-0.0301406415745		GOLD_STANDARD:	Place	PopulatedPlace	Country
France_**_http://dbpedia.org/resource/France	Organisation	0.440066575149	Agent	0.440066575149	Country	0.36824309894	PopulatedPlace	0.215096498909	Place	0.215096498909	Settlement	0.0352058599081	City	-0.0389158820495		GOLD_STANDARD:	Place	PopulatedPlace	Country
Budapest_**_http://dbpedia.org/resource/Budapest	Country	0.226191949432	Organisation	0.197884110085	Agent	0.197884110085	PopulatedPlace	0.16871042473	Place	0.16871042473	Settlement	0.0815723273127	City	0.050797672763		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
BUCHAREST_**_http://dbpedia.org/resource/Bucharest	City	0.203244977136	Settlement	0.145141654034	PopulatedPlace	0.00744721767944	Place	0.00744721767944	Country	-0.104179796399	Organisation	-0.201332695525	Agent	-0.201332695525		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Mexico City_**_http://dbpedia.org/resource/Mexico_City	Organisation	0.336802984143	Agent	0.336802984143	Country	0.215049613946	PopulatedPlace	0.132001126468	Place	0.132001126468	Settlement	0.0245849383612	City	-0.0436817228619		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Oaxaca_**_http://dbpedia.org/resource/Oaxaca	Organisation	0.085666628799	Agent	0.085666628799	Settlement	0.071324650913	Country	0.0708285243521	PopulatedPlace	0.0682317198174	Place	0.0682317198174	City	-0.0151841345264		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Bank of Canada_**_http://dbpedia.org/resource/Bank_of_Canada	Organisation	0.605219256707	Agent	0.605219256707	Country	0.371670616145	PopulatedPlace	0.182188064389	Place	0.182188064389	Settlement	-0.050182489677	City	-0.122977555295		GOLD_STANDARD:	
HELSINKI_**_http://dbpedia.org/resource/Helsinki	City	0.236815454911	Settlement	0.177738698437	PopulatedPlace	0.0724101959212	Place	0.0724101959212	Country	-0.00688864606954	Organisation	-0.125153039438	Agent	-0.125153039438		GOLD_STANDARD:	Place	PopulatedPlace
Wellington_**_http://dbpedia.org/resource/Wellington	Organisation	0.117790677958	Agent	0.117790677958	Country	0.109411564077	PopulatedPlace	0.0704826351453	Place	0.0704826351453	Settlement	0.0117779448577	City	-0.0399767383133		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Bank of Finland_**_http://dbpedia.org/resource/Bank_of_Finland	Organisation	0.607203504105	Agent	0.607203504105	Country	0.367848672836	PopulatedPlace	0.191884868151	Place	0.191884868151	Settlement	-0.0341875874692	City	-0.0969834710611		GOLD_STANDARD:	
ZAGREB_**_http://dbpedia.org/resource/Zagreb	City	0.192187691007	Settlement	0.131298579376	PopulatedPlace	0.0401087060625	Place	0.0401087060625	Country	-0.0331061151041	Organisation	-0.114701108355	Agent	-0.114701108355		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Hungary_**_http://dbpedia.org/resource/Hungary	Country	0.332865423039	Organisation	0.318410484391	Agent	0.318410484391	PopulatedPlace	0.21190769321	Place	0.21190769321	Settlement	0.0646687070536	City	0.0638138811855		GOLD_STANDARD:	Place	PopulatedPlace	Country
Spain_**_http://dbpedia.org/resource/Spain	Organisation	0.440569094212	Agent	0.440569094212	Country	0.360398505344	PopulatedPlace	0.214836174922	Place	0.214836174922	Settlement	0.0417574534929	City	-0.02407619037		GOLD_STANDARD:	Place	PopulatedPlace	Country
Hungarian_**_http://dbpedia.org/resource/Hungary	Country	0.259651241976	Organisation	0.222546507881	Agent	0.222546507881	PopulatedPlace	0.191463885798	Place	0.191463885798	City	0.104029393647	Settlement	0.100847105836		GOLD_STANDARD:	Place	PopulatedPlace	Country
Croatia_**_http://dbpedia.org/resource/Croatia	Country	0.31446138433	Organisation	0.271585809521	Agent	0.271585809521	PopulatedPlace	0.208665253238	Place	0.208665253238	Settlement	0.0797012298415	City	0.0750932375582		GOLD_STANDARD:	Place	PopulatedPlace	Country
POLISH_**_http://dbpedia.org/resource/Poland	Settlement	0.137025205248	City	0.133321973361	PopulatedPlace	0.028043795303	Place	0.028043795303	Country	-0.0614418434253	Organisation	-0.134765804045	Agent	-0.134765804045		GOLD_STANDARD:	Place	PopulatedPlace	Country
German_**_http://dbpedia.org/resource/Germany	Organisation	0.397019176172	Agent	0.397019176172	Country	0.363155024292	PopulatedPlace	0.217223997239	Place	0.217223997239	Settlement	0.0400637771246	City	-0.01721966329		GOLD_STANDARD:	Place	PopulatedPlace	Country
Bundesbank_**_http://dbpedia.org/resource/Deutsche_Bundesbank	Organisation	0.284174771203	Agent	0.284174771203	Country	0.257350800681	PopulatedPlace	0.155516949513	Place	0.155516949513	Settlement	0.0274338011753	City	-0.00551289891689		GOLD_STANDARD:	Agent	Organisation
Britain_**_http://dbpedia.org/resource/United_Kingdom	Organisation	0.364105656748	Agent	0.364105656748	Country	0.361386838881	PopulatedPlace	0.198655488873	Place	0.198655488873	Settlement	0.00236154429674	City	-0.0503155770743		GOLD_STANDARD:	Place	PopulatedPlace	Country
OTTAWA_**_http://dbpedia.org/resource/Ottawa	Settlement	0.142912434616	City	0.140190498159	PopulatedPlace	-0.00273186238219	Place	-0.00273186238219	Country	-0.111975182936	Organisation	-0.206745514638	Agent	-0.206745514638		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Helsinki_**_http://dbpedia.org/resource/Helsinki	Country	0.167132807541	PopulatedPlace	0.14403554674	Place	0.14403554674	Organisation	0.114786114346	Agent	0.114786114346	Settlement	0.113045992345	City	0.104132446629		GOLD_STANDARD:	Place	PopulatedPlace
Guerrero_**_http://dbpedia.org/resource/Guerrero	Organisation	0.148120635848	Agent	0.148120635848	Country	0.0939521126144	PopulatedPlace	0.0832481771444	Place	0.0832481771444	Settlement	0.0778954518705	City	0.0168943491437		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Helibor_**_http://dbpedia.org/resource/Helibor	City	0.121523021865	Settlement	0.116119427785	Organisation	0.0886304171613	Agent	0.0886304171613	PopulatedPlace	0.0613569067211	Place	0.0613569067211	Country	0.0197075926819		GOLD_STANDARD:	
BUDAPEST_**_http://dbpedia.org/resource/Budapest	City	0.256243293471	Settlement	0.195630362988	PopulatedPlace	0.0371805945215	Place	0.0371805945215	Country	-0.0894365707107	Organisation	-0.182180472304	Agent	-0.182180472304		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
