final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	3	Luis Garcia_**_http://dbpedia.org/resource/Luis_García_Postigo	BeautyQueen	0.479287903443	GivenName	0.350852768636	Name	0.350852768636	Cardinal	0.288718054776	BaseballPlayer	0.278257949624	Scientist	0.272539573393	Senator	0.266942734489	SoccerPlayer	0.264750487488	RacingDriver	0.261780991355	ChristianBishop	0.26113004678		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	22	Teddy Sheringham_**_http://dbpedia.org/resource/Teddy_Sheringham	Journalist	0.32759432815	Scientist	0.302897654641	Jockey	0.293259511951	Judge	0.281587730499	Mountain	0.266036038871	GolfPlayer	0.262040944955	RugbyPlayer	0.255867248683	Swimmer	0.254355992768	MusicalArtist	0.252103864665	BaseballPlayer	0.252101690039		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	38	Doug Young_**_http://dbpedia.org/resource/Doug_Young	Judge	0.497571216544	Scientist	0.460325016573	Jockey	0.446064222497	Governor	0.442542793908	Pope	0.416395055167	Swimmer	0.414864738041	Senator	0.414374287073	GolfPlayer	0.410456916156	BaseballPlayer	0.410286822305	GolfCourse	0.396847988223		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	49	New York Cotton Exchange_**_http://dbpedia.org/resource/New_York_Cotton_Exchange	Eukaryote	0.596530103317	Species	0.596530103317	Museum	0.334171118642	WorldHeritageSite	0.331776011679	GolfCourse	0.329520642739	School	0.314087495972	University	0.307814946113	Jockey	0.304234068664	VideoGame	0.304134265044	FilmFestival	0.286682927314		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	69	Sebastien Tortelli_**_http://dbpedia.org/resource/Sebastien_Tortelli	RacingDriver	0.39741732318	FormulaOneRacer	0.385306702045	MotorsportRacer	0.375738704294	GrandPrix	0.36974786045	Cyclist	0.356968000469	SkiArea	0.355493742574	Criminal	0.344794528629	MotorcycleRider	0.339279208894	FormulaOneTeam	0.322330141391	Saint	0.30805851576		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	78	Olimpija_**_http://dbpedia.org/resource/NK_Olimpija_Ljubljana_(1911)	SoccerClub	0.26407233879	GrandPrix	0.239709247092	IceHockeyPlayer	0.237641207378	FashionDesigner	0.235390432685	HistoricPlace	0.219323345858	SportsTeam	0.20846709949	BasketballLeague	0.202191691043	CyclingRace	0.189616654655	SportsManager	0.188799719096	SoccerManager	0.188799719096		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	85	Colin Calderwood_**_http://dbpedia.org/resource/Colin_Calderwood	Journalist	0.456242316592	RugbyPlayer	0.429204473796	Judge	0.424592256348	Swimmer	0.412568012157	GolfPlayer	0.40576694639	MusicalArtist	0.398358060047	Pope	0.379896358008	Jockey	0.378258245816	Artist	0.372829896288	Scientist	0.368517867329		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	87	Borussia Monchengladbach_**_http://dbpedia.org/resource/Borussia_Mönchengladbach	SoccerClub	0.30406056774	FormulaOneTeam	0.263418519969	ProtectedArea	0.258222098271	Convention	0.253130033168	SportsTeam	0.247700268827	SportsManager	0.228618258093	SoccerManager	0.228618258093	Airport	0.228181466868	Criminal	0.22657100379	CyclingRace	0.214002216229		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	89	Peter van Vossen_**_http://dbpedia.org/resource/Peter_van_Vossen	Skater	0.499565913755	Pope	0.455331080107	Scientist	0.441391086057	Judge	0.41020663372	Saint	0.404852950205	Swimmer	0.388177492913	Jockey	0.354519737066	Criminal	0.331569185139	GolfPlayer	0.329765175416	RugbyPlayer	0.32559735346		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	91	Soren Lausberg_**_http://dbpedia.org/resource/Sören_Lausberg	Senator	0.329103506003	Journalist	0.323665654687	Skater	0.317836163469	Skier	0.290308855657	GolfPlayer	0.284661078416	WinterSportPlayer	0.283797141089	Swimmer	0.279998943785	Cyclist	0.277716499661	Criminal	0.269296762517	RugbyPlayer	0.265918018507		GOLD_STANDARD:
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	96	Frank Thomas_**_http://dbpedia.org/resource/Frank_Thomas_(baseball,_born_1968)	Judge	0.63776346163	Pope	0.623190213232	Scientist	0.572805012682	Jockey	0.527570705452	Saint	0.486547338484	Governor	0.479877921514	Ambassador	0.444216497827	GivenName	0.437654712671	Name	0.437654712671	Philosopher	0.430974922602		GOLD_STANDARD:
