Auchan_**_http://dbpedia.org/resource/Auchan	Settlement	0.117689262906	Company	0.111206533099	Continent	0.105867065718	PopulatedPlace	0.0764027197501	Place	0.0764027197501	Country	0.0673995432491	Organisation	0.0668199769311	Agent	0.0475178477872	City	0.0329939644273	EducationalInstitution	0.0256727633938		GOLD_STANDARD:	Agent	Organisation	Company
Hungary_**_http://dbpedia.org/resource/Hungary	Country	0.218805375576	PopulatedPlace	0.184828134476	Place	0.184828134476	Continent	0.161171519935	AdministrativeRegion	0.139367895026	Region	0.139367895026	City	0.11766461306	Settlement	0.0742693120064	Organisation	0.0686646844656	Agent	0.0523514815143		GOLD_STANDARD:	Place	PopulatedPlace	Country
LONDON_**_http://dbpedia.org/resource/London	Continent	0.301448269212	Settlement	0.152611638367	University	0.0638399696672	EducationalInstitution	0.0638399696672	PopulatedPlace	0.0577356890214	Place	0.0577356890214	OfficeHolder	0.0539390634143	Organisation	0.0307134287918	TelevisionStation	0.0305736297168	Broadcaster	0.0305736297168		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Volkswagen_**_http://dbpedia.org/resource/Volkswagen	City	0.114039807656	TelevisionStation	0.0862833386976	Broadcaster	0.0862833386976	Company	0.0751883629258	Settlement	0.0573430255237	AdministrativeRegion	0.0541776814536	Region	0.0541776814536	Country	0.05240650813	PopulatedPlace	0.0522216807407	Place	0.0522216807407		GOLD_STANDARD:	Agent	Organisation	Company
PARIS_**_http://dbpedia.org/resource/Paris	Continent	0.299513289047	Settlement	0.264137816419	TelevisionStation	0.114386452877	Broadcaster	0.114386452877	Company	0.10308281642	PopulatedPlace	0.0957360969245	Place	0.0957360969245	Organisation	0.0866428198974	City	0.0765798805373	Agent	0.0710231129183		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
John Major_**_http://dbpedia.org/resource/John_Major	OfficeHolder	0.522775182782	Person	0.33608526977	EducationalInstitution	0.162883498638	University	0.162883498638	Agent	0.153924071837	Work	0.0643902828138	AcademicJournal	0.0643902828138	PeriodicalLiterature	0.0643902828138	WrittenWork	0.0643902828138	Organisation	0.0545634184195		GOLD_STANDARD:	Agent	Person	OfficeHolder
Kenneth Clarke_**_http://dbpedia.org/resource/Kenneth_Clarke	OfficeHolder	0.481483048567	Person	0.344052332592	EducationalInstitution	0.181351538049	University	0.181351538049	Agent	0.155197893773	AcademicJournal	0.113228984676	PeriodicalLiterature	0.113228984676	Work	0.113228984676	WrittenWork	0.113228984676	City	0.086537163544		GOLD_STANDARD:	Agent	Person	OfficeHolder
Czech Republic_**_http://dbpedia.org/resource/Czech_Republic	Country	0.216918463999	PopulatedPlace	0.176149077805	Place	0.176149077805	Continent	0.132253417351	AdministrativeRegion	0.116825544293	Region	0.116825544293	City	0.0877321332525	AcademicJournal	0.0789304942879	WrittenWork	0.0789304942879	PeriodicalLiterature	0.0789304942879		GOLD_STANDARD:	Place	PopulatedPlace	Country
Major_**_http://dbpedia.org/resource/John_Major	OfficeHolder	0.383848899604	Person	0.229846445469	Agent	0.115805403711	EducationalInstitution	0.101593063552	University	0.101593063552	Organisation	0.0536011991164	Country	0.0499401927439	PopulatedPlace	0.0454087843031	Place	0.0454087843031	City	0.0440123082312		GOLD_STANDARD:	Agent	Person	OfficeHolder
Stockholm_**_http://dbpedia.org/resource/Stockholm	City	0.198157237417	Settlement	0.142827129526	PopulatedPlace	0.102090373802	Place	0.102090373802	Country	0.0964845176745	Continent	0.0868355217317	Region	0.081770177597	AdministrativeRegion	0.081770177597	AcademicJournal	0.0751106742232	WrittenWork	0.0751106742232		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Anita Gradin_**_http://dbpedia.org/resource/Anita_Gradin	Person	0.189814580436	OfficeHolder	0.188205778563	Agent	0.0914970206318	Broadcaster	0.0742464964682	TelevisionStation	0.0742464964682	City	0.0585081481401	Company	0.0492582192707	Settlement	0.04833374956	Organisation	0.0378692607384	Continent	0.0373661397057		GOLD_STANDARD:	Agent	Person
Austrian_**_http://dbpedia.org/resource/Austria	AdministrativeRegion	0.22658184111	Region	0.22658184111	Country	0.196617342669	City	0.176825102259	PopulatedPlace	0.169005888697	Place	0.169005888697	Broadcaster	0.166969303422	TelevisionStation	0.166969303422	Person	0.107900185779	Settlement	0.0867396288151		GOLD_STANDARD:	Place	PopulatedPlace	Country
Germany_**_http://dbpedia.org/resource/Germany	AdministrativeRegion	0.444883527619	Region	0.444883527619	City	0.433747039965	TelevisionStation	0.241485676932	Broadcaster	0.241485676932	Continent	0.219881543824	PopulatedPlace	0.216689924453	Place	0.216689924453	Country	0.214615182862	Settlement	0.177658574118		GOLD_STANDARD:	Place	PopulatedPlace	Country
EUROPEAN_**_http://dbpedia.org/resource/Europe	Settlement	0.259463929651	PopulatedPlace	0.126124128838	Place	0.126124128838	Country	0.0994975281933	Organisation	0.0983664944371	Continent	0.0957414899978	Agent	0.076571486997	TelevisionStation	0.0602056155998	Broadcaster	0.0602056155998	City	0.0554052129859		GOLD_STANDARD:	Place	PopulatedPlace	Continent
Milan Kucan_**_http://dbpedia.org/resource/Milan_Kučan	Person	0.163144521175	OfficeHolder	0.155065856227	Settlement	0.132658970222	Continent	0.108857202846	City	0.103426751804	Agent	0.0907421282244	Company	0.0821873789725	PopulatedPlace	0.0792529527559	Place	0.0792529527559	TelevisionStation	0.0696859702548		GOLD_STANDARD:	
Loyola de Palacio_**_http://dbpedia.org/resource/Loyola_de_Palacio	Settlement	0.11691671799	Person	0.113568134721	City	0.108688986773	OfficeHolder	0.0970795771024	University	0.086538121826	EducationalInstitution	0.086538121826	Continent	0.0843632496899	Agent	0.0765788396505	PopulatedPlace	0.0638742452963	Place	0.0638742452963		GOLD_STANDARD:	Agent	Person
Billa_**_http://dbpedia.org/resource/Billa_(supermarket)	Person	0.0773677880839	OfficeHolder	0.0678174335737	Company	0.0641470885452	Agent	0.046146025064	Continent	0.0269756395981	Organisation	0.0242907909501	Settlement	0.0166285203834	AdministrativeRegion	0.0127346926013	Region	0.0127346926013	TelevisionStation	0.0121906563854		GOLD_STANDARD:	Agent	Organisation	Company
