American_**_http://dbpedia.org/resource/United_States	Continent	0.357000288649	PeriodicalLiterature	0.334629999142	Newspaper	0.334629999142	WrittenWork	0.334629999142	Region	0.249311311579	AdministrativeRegion	0.249311311579	Country	0.241566294069	GovernmentAgency	0.21578366284	Building	0.180785488511	PopulatedPlace	0.178011333373		GOLD_STANDARD:	Place	PopulatedPlace	Country
Brazil_**_http://dbpedia.org/resource/Brazil	Continent	0.338361350353	Country	0.284957362135	GovernmentAgency	0.237619036144	PeriodicalLiterature	0.220602459976	Newspaper	0.220602459976	WrittenWork	0.220602459976	PopulatedPlace	0.193069837191	Place	0.174599344705	Organisation	0.138694654181	Agent	0.131921655179		GOLD_STANDARD:	Place	PopulatedPlace	Country
PARIS_**_http://dbpedia.org/resource/Paris	Settlement	0.171517096439	City	0.164916663523	Continent	0.164907337313	PeriodicalLiterature	0.157667955644	Newspaper	0.157667955644	WrittenWork	0.157667955644	PopulatedPlace	0.130314033481	Place	0.126490239585	Country	0.114495210473	PoliticalParty	0.111649752098		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
BOSTON_**_http://dbpedia.org/resource/Boston	Settlement	0.0944784505999	Airport	0.0937252378913	Infrastructure	0.0937252378913	ArchitecturalStructure	0.0805135791657	City	0.0562874510579	Software	0.0562249515009	Work	-0.00451964129312	PoliticalParty	-0.00851111468665	Company	-0.0277087510902	Royalty	-0.0278765014334		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Microsoft_**_http://dbpedia.org/resource/Microsoft	Software	0.585686055189	Work	0.506528465889	Company	0.200675255109	PeriodicalLiterature	0.189898108689	Newspaper	0.189898108689	WrittenWork	0.189898108689	Organisation	0.163954506417	Royalty	0.143579632831	Agent	0.143289496849	Continent	0.141820270164		GOLD_STANDARD:	Agent	Organisation	Company
HAMBURG_**_http://dbpedia.org/resource/Hamburg	Airport	0.221010260911	Infrastructure	0.221010260911	ArchitecturalStructure	0.195009307937	Settlement	0.143455965328	PoliticalParty	0.120630721048	Company	0.080006227142	City	0.0614562556559	Place	0.0294947178157	Organisation	0.022720387963	Agent	0.0193245825687		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
China_**_http://dbpedia.org/resource/People's_Republic_of_China	PeriodicalLiterature	0.39921730648	Newspaper	0.39921730648	WrittenWork	0.39921730648	Continent	0.387171363021	Country	0.33041806307	GovernmentAgency	0.313785210004	PopulatedPlace	0.233955838334	Building	0.229202584206	Place	0.206710243513	Work	0.197665785548		GOLD_STANDARD:	
Agriculture Department_**_http://dbpedia.org/resource/United_States_Department_of_Agriculture	GovernmentAgency	0.648340826194	Building	0.330305950455	OfficeHolder	0.289930741708	Person	0.243940287938	Agent	0.210379272121	PeriodicalLiterature	0.207274835121	Newspaper	0.207274835121	WrittenWork	0.207274835121	Organisation	0.202324628325	Region	0.196189421683		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
Ford_**_http://dbpedia.org/resource/Ford_Motor_Company	Company	0.244601834811	PeriodicalLiterature	0.23638198596	Newspaper	0.23638198596	WrittenWork	0.23638198596	Organisation	0.187258760186	Work	0.17732624105	Software	0.162562304823	Continent	0.160937378037	Agent	0.153045656198	GovernmentAgency	0.150411621533		GOLD_STANDARD:	Agent	Organisation	Company
Jordan_**_http://dbpedia.org/resource/Jordan	Royalty	0.389198947742	Country	0.245071652599	GovernmentAgency	0.21221130589	PopulatedPlace	0.18520478506	Continent	0.182074128124	AdministrativeRegion	0.174771935899	Region	0.174771935899	PeriodicalLiterature	0.173961966963	Newspaper	0.173961966963	WrittenWork	0.173961966963		GOLD_STANDARD:	Place	PopulatedPlace	Country
Rubber Board_**_http://dbpedia.org/resource/Rubber_Board	GovernmentAgency	0.343084972943	PeriodicalLiterature	0.21279356096	Newspaper	0.21279356096	WrittenWork	0.21279356096	Organisation	0.185034103803	Agent	0.156058092051	Building	0.135086366878	Continent	0.134429796893	Company	0.119278122653	Country	0.099694718128		GOLD_STANDARD:	
Sri Lanka_**_http://dbpedia.org/resource/Sri_Lanka	Country	0.247482228133	PeriodicalLiterature	0.22828419558	Newspaper	0.22828419558	WrittenWork	0.22828419558	Continent	0.18677511808	PopulatedPlace	0.183759560848	Place	0.164712493036	GovernmentAgency	0.1566038761	Royalty	0.142588572425	Region	0.116348325979		GOLD_STANDARD:	Place	PopulatedPlace	Country
America_**_http://dbpedia.org/resource/United_States	Continent	0.372822887402	Country	0.180995511479	PeriodicalLiterature	0.170160200304	Newspaper	0.170160200304	WrittenWork	0.170160200304	AdministrativeRegion	0.156035379099	Region	0.156035379099	Company	0.14933541679	Building	0.147115811184	Work	0.143181503309		GOLD_STANDARD:	Place	PopulatedPlace	Country
Redmond_**_http://dbpedia.org/resource/Redmond,_Washington	OfficeHolder	0.297608522417	Person	0.195310425346	PoliticalParty	0.112396576565	Building	0.101412120114	AdministrativeRegion	0.0969384231285	Region	0.0969384231285	Company	0.0858348408789	Royalty	0.0854270442724	Agent	0.0705772312309	Organisation	0.0417926479736		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Bremen_**_http://dbpedia.org/resource/Bremen_Airport	Airport	0.309572583581	Infrastructure	0.309572583581	ArchitecturalStructure	0.266353059117	Continent	0.140797307614	Region	0.134580299008	AdministrativeRegion	0.134580299008	City	0.124611074118	Place	0.113115349481	PeriodicalLiterature	0.101438362935	Newspaper	0.101438362935		GOLD_STANDARD:	Place	ArchitecturalStructure	Infrastructure	Airport
Australia_**_http://dbpedia.org/resource/Australia	Continent	0.326252338462	PeriodicalLiterature	0.296756684712	Newspaper	0.296756684712	WrittenWork	0.296756684712	Country	0.260903383872	GovernmentAgency	0.190502576342	PopulatedPlace	0.188979122414	AdministrativeRegion	0.175738500085	Region	0.175738500085	Place	0.169677682518		GOLD_STANDARD:	Place	PopulatedPlace	Country
Taiwan_**_http://dbpedia.org/resource/Taiwan	PeriodicalLiterature	0.289951615699	Newspaper	0.289951615699	WrittenWork	0.289951615699	Continent	0.262234652655	Country	0.26218061125	GovernmentAgency	0.251039798965	PopulatedPlace	0.194263698399	Place	0.170242761222	Region	0.152519645016	AdministrativeRegion	0.152519645016		GOLD_STANDARD:	Place	PopulatedPlace	Country
