Asif Shahzad_**_http://aksw.org/notInWiki/Asif_Shahzad	Politician	0.282950725661	Cricketer	0.130549000074	SoccerPlayer	0.113302391214	RouteOfTransportation	0.108317068522	Bridge	0.108317068522	BaseballLeague	0.0963228192911	OfficeHolder	0.0912665308598	Newspaper	0.0907953205265	SportsLeague	0.0903587863658	Judge	0.0902718723342		GOLD_STANDARD:	
Cesare Prandelli_**_http://dbpedia.org/resource/Cesare_Prandelli	SportsManager	0.508941402958	SoccerManager	0.508941402958	AmericanFootballCoach	0.208143218414	Cyclist	0.151026076991	Astronaut	0.134638478141	SoccerClub	0.127915375516	SoccerPlayer	0.117413029669	GridironFootballPlayer	0.11159281934	AmericanFootballPlayer	0.11159281934	WinterSportPlayer	0.110316195885		GOLD_STANDARD:	
Maryland State Police_**_http://dbpedia.org/resource/Maryland_State_Police	Non-ProfitOrganisation	0.32576479461	University	0.268291400556	BusCompany	0.255170637502	ProtectedArea	0.248707591781	Hospital	0.245238395403	Building	0.245238395403	EducationalInstitution	0.240097084635	Region	0.220194777685	AdministrativeRegion	0.220194777685	GovernmentAgency	0.206582313251		GOLD_STANDARD:	
Al Shabaab_**_http://dbpedia.org/resource/Al-Shabaab	Politician	0.297838344199	PoliticalParty	0.138575748058	Newspaper	0.104111898703	AmericanFootballCoach	0.103749992941	Scientist	0.0994335062719	Broadcaster	0.0928332879535	Non-ProfitOrganisation	0.0914362410171	RouteOfTransportation	0.0901176492909	Bridge	0.0901176492909	PeriodicalLiterature	0.0892382261864		GOLD_STANDARD:	
Hoover_**_http://dbpedia.org/resource/Hoover,_Alabama	Judge	0.223469075219	Scientist	0.176336693128	NascarDriver	0.169827200814	SoccerPlayer	0.168212922259	BusCompany	0.161228463095	University	0.149795380881	RacingDriver	0.14952327086	MotorsportRacer	0.14952327086	Astronaut	0.145028447754	EducationalInstitution	0.141931491138		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Douglas Arthur_**_http://aksw.org/notInWiki/Douglas_Arthur	SoccerPlayer	0.504119225575	Judge	0.450968700028	Scientist	0.329579850747	Astronaut	0.32280745765	Cricketer	0.29990331375	Comedian	0.284161331445	BasketballPlayer	0.283532760236	MusicalArtist	0.282596679775	MilitaryPerson	0.277396124685	CollegeCoach	0.267595522874		GOLD_STANDARD:	
Prevent Child_**_http://aksw.org/notInWiki/Prevent_Child_Abuse_America	Non-ProfitOrganisation	0.333801948219	Hospital	0.273225828098	Building	0.273225828098	ArchitecturalStructure	0.177730690925	GovernmentAgency	0.176901242298	BusCompany	0.155557787531	CyclingTeam	0.1465642548	Newspaper	0.144016437144	RouteOfTransportation	0.139324573959	Bridge	0.139324573959		GOLD_STANDARD:	
Angelique Kerber_**_http://dbpedia.org/resource/Angelique_Kerber	TennisPlayer	0.293835656716	Athlete	0.143883059905	Cyclist	0.137325682403	Cricketer	0.130458606329	SoccerPlayer	0.128565823877	GridironFootballPlayer	0.127197336262	AmericanFootballPlayer	0.127197336262	RacingDriver	0.124204994083	MotorsportRacer	0.124204994083	Person	0.115955495832		GOLD_STANDARD:	Agent	Person	Athlete	TennisPlayer
George Washington_**_http://dbpedia.org/resource/George_Washington_Colonials	Non-ProfitOrganisation	0.382268526835	SoccerPlayer	0.332142039899	Judge	0.324174618426	University	0.317417479762	EducationalInstitution	0.273381221993	MilitaryPerson	0.268776651987	Scientist	0.242948718621	Astronaut	0.241625539861	ProtectedArea	0.213516164924	MusicalArtist	0.20814648116		GOLD_STANDARD:	Agent	Organisation	SportsTeam
Alex Rigopulos_**_http://dbpedia.org/resource/Alex_Rigopulos	SoccerPlayer	0.264440543325	Cricketer	0.254501059916	WinterSportPlayer	0.242858475708	IceHockeyPlayer	0.242858475708	Website	0.23404164777	TopicalConcept	0.223635120041	Genre	0.223635120041	GridironFootballPlayer	0.219637432163	AmericanFootballPlayer	0.219637432163	BaseballPlayer	0.208162551591		GOLD_STANDARD:	Agent	Person
November_**_http://dbpedia.org/resource/November	Newspaper	0.178062388946	Hospital	0.163515051102	Building	0.163515051102	RouteOfTransportation	0.155055593158	Bridge	0.155055593158	SoccerPlayer	0.151934988404	PeriodicalLiterature	0.148772627898	WrittenWork	0.148772627898	Judge	0.146856953287	SoccerLeague	0.142985909301		GOLD_STANDARD:	
Ryan_**_http://dbpedia.org/resource/Paul_Ryan	SoccerPlayer	0.463554112142	Cricketer	0.356574955108	WinterSportPlayer	0.352712577357	IceHockeyPlayer	0.352712577357	GridironFootballPlayer	0.322925098665	AmericanFootballPlayer	0.322925098665	Astronaut	0.320815249518	BasketballPlayer	0.308683488406	BaseballPlayer	0.304656498911	RacingDriver	0.2991698189		GOLD_STANDARD:	Agent	Person	OfficeHolder
Jones_**_http://dbpedia.org/resource/Thomas_David_Jones	SoccerPlayer	0.442002049722	Cricketer	0.323663996272	Judge	0.307387940044	GridironFootballPlayer	0.262502951233	AmericanFootballPlayer	0.262502951233	RacingDriver	0.257265235205	MotorsportRacer	0.257265235205	BasketballPlayer	0.253895036915	MusicalArtist	0.244916412662	CollegeCoach	0.241367488176		GOLD_STANDARD:	Agent	Person	Astronaut
New York Medical College_**_http://dbpedia.org/resource/New_York_Medical_College	Hospital	0.383566233945	Building	0.383566233945	Non-ProfitOrganisation	0.346557245192	University	0.323960418523	BusCompany	0.307852361605	EducationalInstitution	0.300357868718	Newspaper	0.279400946768	Region	0.255959954162	AdministrativeRegion	0.255959954162	School	0.247252131658		GOLD_STANDARD:	
Holloway_**_http://aksw.org/notInWiki/Corrie_Holloway	Astronaut	0.260035174187	SoccerPlayer	0.251513366485	Judge	0.218361857854	Scientist	0.216055980287	Cricketer	0.200629531016	University	0.182072915724	Eukaryote	0.170649994003	Mammal	0.170649994003	Animal	0.170649994003	Species	0.170649994003		GOLD_STANDARD:	
Los Angeles Dodgers_**_http://dbpedia.org/resource/Los_Angeles_Dodgers	BasketballTeam	0.487409327821	BaseballTeam	0.297563993404	BaseballLeague	0.237446325844	SportsTeam	0.218400727261	AmericanFootballTeam	0.212970937777	Newspaper	0.194616501534	MilitaryPerson	0.184214571021	SportsLeague	0.181261332417	PeriodicalLiterature	0.158323193818	WrittenWork	0.158323193818		GOLD_STANDARD:	Agent	Organisation	SportsTeam	BaseballTeam
Australia_**_http://dbpedia.org/resource/Casey_Dellacqua	Island	0.209791238067	Country	0.160259444207	BusCompany	0.159360484387	Non-ProfitOrganisation	0.158501504391	SoccerLeague	0.119387148793	Newspaper	0.116431006742	ProtectedArea	0.113094786128	SoccerClub	0.10862595708	Hospital	0.104729309513	Building	0.104729309513		GOLD_STANDARD:	Agent	Person	Athlete	TennisPlayer
Bruno Ferrante_**_http://dbpedia.org/resource/Bruno_Ferrante	SportsManager	0.414049106215	SoccerManager	0.414049106215	SoccerPlayer	0.243852166909	Cricketer	0.23680082156	Astronaut	0.22563251668	Cyclist	0.223853142646	Judge	0.219434966487	GridironFootballPlayer	0.212232733999	AmericanFootballPlayer	0.212232733999	MusicalArtist	0.205428875498		GOLD_STANDARD:	Agent	Person
Matty Maroun_**_http://aksw.org/notInWiki/Manuel_Moroun	Politician	0.29009376845	SoccerPlayer	0.242858546091	Scientist	0.213724908238	GridironFootballPlayer	0.19622758985	AmericanFootballPlayer	0.19622758985	Cricketer	0.191798234648	BasketballPlayer	0.187421272463	Cyclist	0.181724162536	BaseballPlayer	0.178233874512	CollegeCoach	0.174408723236		GOLD_STANDARD:	
Adria MacKenzie_**_http://aksw.org/notInWiki/Adria_MacKenzie	Magazine	0.27230922407	MilitaryPerson	0.249917051984	SoccerPlayer	0.236057679852	Cricketer	0.196261416738	Scientist	0.194501975012	BasketballPlayer	0.184412443647	RacingDriver	0.176772414038	MotorsportRacer	0.176772414038	Judge	0.175934358981	NascarDriver	0.175635391727		GOLD_STANDARD:	
Peyton Manning_**_http://dbpedia.org/resource/Peyton_Manning	SoccerPlayer	0.322745317526	Astronaut	0.282924230271	Judge	0.264306775341	GridironFootballPlayer	0.263534104887	AmericanFootballPlayer	0.263534104887	BasketballPlayer	0.259392112989	Scientist	0.24268051488	Cricketer	0.233819988306	AmericanFootballCoach	0.212184098224	Magazine	0.209863630653		GOLD_STANDARD:	Agent	Person	Athlete	GridironFootballPlayer	AmericanFootballPlayer
National Hydropower Association_**_http://dbpedia.org/resource/National_Hydropower_Association	ProtectedArea	0.444535817694	Non-ProfitOrganisation	0.316375414085	Hospital	0.265675097441	Building	0.265675097441	BusCompany	0.252599832394	SoccerLeague	0.22143426826	GovernmentAgency	0.201839334377	ArchitecturalStructure	0.184580959364	RouteOfTransportation	0.17816417689	Bridge	0.17816417689		GOLD_STANDARD:	
McCarran_**_http://aksw.org/notInWiki/McCarran	ProtectedArea	0.10080933643	Airline	0.0956602487711	Airport	0.0944693405308	BasketballPlayer	0.0879838263871	Non-ProfitOrganisation	0.0875773992705	GovernmentAgency	0.0860741517003	Infrastructure	0.0816672549121	City	0.0788332842901	Eukaryote	0.076754685727	Mammal	0.076754685727		GOLD_STANDARD:	
Animal Industry_**_http://aksw.org/notInWiki/Department_of_Animal_Industry	Non-ProfitOrganisation	0.298273529758	GovernmentAgency	0.222038857104	Hospital	0.205037905639	Building	0.205037905639	Newspaper	0.177738138363	BusCompany	0.173499240316	PeriodicalLiterature	0.155639264977	WrittenWork	0.155639264977	ArchitecturalStructure	0.155219513091	RouteOfTransportation	0.146984227753		GOLD_STANDARD:	
Gannett_**_http://dbpedia.org/resource/Gannett_Company	Newspaper	0.243518612913	BroadcastNetwork	0.242907823347	Broadcaster	0.213700592066	Eukaryote	0.210707802597	Mammal	0.210707802597	Animal	0.210707802597	Species	0.210707802597	PeriodicalLiterature	0.202399127222	WrittenWork	0.202399127222	Work	0.191614735073		GOLD_STANDARD:	Agent	Organisation	Company
Protect MI Jobs_**_http://aksw.org/notInWiki/Protect_MI_Jobs	Non-ProfitOrganisation	0.326121405567	Newspaper	0.20662703946	Website	0.191237608106	Hospital	0.180884611073	Building	0.180884611073	BusCompany	0.179467172068	Work	0.170179332086	Airport	0.169729539817	ArchitecturalStructure	0.168117204267	PeriodicalLiterature	0.164914763081		GOLD_STANDARD:	
Alberto Contador_**_http://dbpedia.org/resource/Alberto_Contador	CyclingRace	0.340040872627	Race	0.340040872627	Cyclist	0.31477665885	SportsManager	0.272654791983	SoccerManager	0.272654791983	SocietalEvent	0.250884635979	SportsEvent	0.250884635979	Event	0.250884635979	Boxer	0.24397151431	AmericanFootballCoach	0.146382711056		GOLD_STANDARD:	Agent	Person	Athlete	Cyclist
Indianapolis_**_http://dbpedia.org/resource/Indianapolis	AmericanFootballTeam	0.259434812194	BaseballTeam	0.218450009169	MilitaryPerson	0.208773672027	AmericanFootballCoach	0.195735177177	SportsTeam	0.183771048874	City	0.166944485849	ProtectedArea	0.155773627448	GridironFootballPlayer	0.140276065165	AmericanFootballPlayer	0.140276065165	Newspaper	0.139571866384		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Lance Armstrong_**_http://dbpedia.org/resource/Lance_Armstrong	SoccerPlayer	0.374058830795	Cricketer	0.31760411587	Astronaut	0.301077019892	BasketballPlayer	0.294408146496	Judge	0.288335938862	GridironFootballPlayer	0.273556837894	AmericanFootballPlayer	0.273556837894	Scientist	0.264660160948	BaseballPlayer	0.245169378769	RacingDriver	0.237602895092		GOLD_STANDARD:	Agent	Person	Athlete	Cyclist
Johnny Pesky_**_http://dbpedia.org/resource/Johnny_Pesky	SoccerPlayer	0.258222400207	BaseballPlayer	0.196395396065	CollegeCoach	0.192949868887	GridironFootballPlayer	0.186467127592	AmericanFootballPlayer	0.186467127592	Coach	0.174160377942	MusicalArtist	0.170127865052	BasketballPlayer	0.169523749142	RacingDriver	0.167311282749	MotorsportRacer	0.167311282749		GOLD_STANDARD:	Agent	Person	Athlete	BaseballPlayer
Kyle_**_http://aksw.org/notInWiki/Thomas_Kyle	NascarDriver	0.432593444181	RacingDriver	0.371526902542	MotorsportRacer	0.371526902542	SoccerPlayer	0.328909541609	Cricketer	0.317481727245	WinterSportPlayer	0.313742447852	IceHockeyPlayer	0.313742447852	BaseballPlayer	0.263305652918	Astronaut	0.263215564295	GridironFootballPlayer	0.26308537334		GOLD_STANDARD:	
Navy_**_http://dbpedia.org/resource/United_States_Navy	MilitaryUnit	0.371431288312	Airport	0.154424631601	Infrastructure	0.144534372943	RouteOfTransportation	0.114863596969	Bridge	0.114863596969	Island	0.113561065941	ArchitecturalStructure	0.110650954812	University	0.0868202923928	Airline	0.0865035322649	GovernmentAgency	0.0863476411268		GOLD_STANDARD:	Agent	Organisation	MilitaryUnit
Hurricane_**_http://aksw.org/notInWiki/Hurricane_Redskins	Boxer	0.199117953936	HockeyTeam	0.154525697289	MilitaryPerson	0.116752043031	Astronaut	0.0960201616806	Politician	0.0779905611302	Comedian	0.0772373091703	Eukaryote	0.0726024488451	Mammal	0.0726024488451	Animal	0.0726024488451	Species	0.0726024488451		GOLD_STANDARD:	
Italy_**_http://dbpedia.org/resource/Italy_national_football_team	Island	0.276254577104	CyclingRace	0.241604922278	Race	0.241604922278	SportsManager	0.20359849827	SoccerManager	0.20359849827	SocietalEvent	0.165345248379	SportsEvent	0.165345248379	Event	0.165345248379	RouteOfTransportation	0.159145360097	Bridge	0.159145360097		GOLD_STANDARD:	Agent	Organisation	SportsTeam	SoccerClub
Timea Babos_**_http://dbpedia.org/resource/TÃ­mea_Babos	TennisPlayer	0.354535781017	Boxer	0.166421891911	Athlete	0.139179624291	Cyclist	0.13330697731	WinterSportPlayer	0.11765745368	IceHockeyPlayer	0.11765745368	CyclingRace	0.117259203235	Race	0.117259203235	Person	0.0948972460708	GridironFootballPlayer	0.0923000708104		GOLD_STANDARD:	
Roger Phillimore_**_http://aksw.org/notInWiki/Roger_Phillimore	SoccerPlayer	0.342324622837	Judge	0.316456413295	Astronaut	0.223395291214	Cricketer	0.204614079613	Scientist	0.201265194048	MusicalArtist	0.199607609559	MilitaryPerson	0.191478772113	Comedian	0.185946260682	CollegeCoach	0.180809228908	Artist	0.164398239665		GOLD_STANDARD:	
Bob Young_**_http://aksw.org/notInWiki/Bob_Young	SoccerPlayer	0.446436132046	Astronaut	0.339556052926	Judge	0.327104986397	Cricketer	0.322230210773	BasketballPlayer	0.309210206852	GridironFootballPlayer	0.296235968627	AmericanFootballPlayer	0.296235968627	CollegeCoach	0.277373997409	Scientist	0.272595494399	MilitaryPerson	0.262593000532		GOLD_STANDARD:	
Donald Young_**_http://dbpedia.org/resource/Donald_Young_(tennis)	SoccerPlayer	0.449700854629	Judge	0.365530641342	MilitaryPerson	0.308059931336	Scientist	0.306069879637	Cricketer	0.292921900097	MusicalArtist	0.271194383162	BasketballPlayer	0.268811628948	Astronaut	0.26444192687	GridironFootballPlayer	0.247968297388	AmericanFootballPlayer	0.247968297388		GOLD_STANDARD:	Agent	Person	Athlete	TennisPlayer
Foreign Affairs_**_http://dbpedia.org/resource/Ministry_of_Foreign_Affairs_(Republic_of_China)	RouteOfTransportation	0.350405068574	Bridge	0.350405068574	Non-ProfitOrganisation	0.268552349939	GovernmentAgency	0.252865258936	BusCompany	0.211774978517	Hospital	0.197088016128	Building	0.197088016128	MilitaryUnit	0.189223905215	ArchitecturalStructure	0.18060263547	Infrastructure	0.168238599976		GOLD_STANDARD:	
Judy Frankel Antiques_**_http://aksw.org/notInWiki/Judy_Frankel_Antiques	SoccerPlayer	0.317390315288	Cricketer	0.293477774	Judge	0.291126789013	RacingDriver	0.248434190682	MotorsportRacer	0.248434190682	Astronaut	0.241436184457	GridironFootballPlayer	0.235659443809	AmericanFootballPlayer	0.235659443809	Comedian	0.227210854828	HorseTrainer	0.223817086937		GOLD_STANDARD:	
Liddell_**_http://dbpedia.org/resource/Eric_Liddell	SoccerPlayer	0.253617485402	Judge	0.235264606155	MilitaryPerson	0.194014172295	Magazine	0.17559457745	Scientist	0.172330314024	Cricketer	0.170099483027	Astronaut	0.168513008915	BaseballPlayer	0.148583471984	GridironFootballPlayer	0.139366322351	AmericanFootballPlayer	0.139366322351		GOLD_STANDARD:	Agent	Person	Athlete
Jonelle Kearney_**_http://aksw.org/notInWiki/Jonelle_Kearney	SoccerPlayer	0.385193120554	Cricketer	0.319953686541	Scientist	0.305039727476	Astronaut	0.304903054164	Judge	0.296350360635	BasketballPlayer	0.285649732532	GridironFootballPlayer	0.273819711642	AmericanFootballPlayer	0.273819711642	CollegeCoach	0.257864778633	WinterSportPlayer	0.257155701964		GOLD_STANDARD:	
Citizens for Responsibility and Ethics in Washington_**_http://dbpedia.org/resource/Citizens_for_Responsibility_and_Ethics_in_Washington	BusCompany	0.348773329602	Hospital	0.277652001542	Building	0.277652001542	GovernmentAgency	0.256481992702	Newspaper	0.222439391149	University	0.203618332811	ArchitecturalStructure	0.200782937846	ProtectedArea	0.19433597704	EducationalInstitution	0.19134853574	Bank	0.190345379312		GOLD_STANDARD:	Agent	Organisation	Non-ProfitOrganisation
Beverly Jo Harris_**_http://aksw.org/notInWiki/Beverly_Jo_Harris	SoccerPlayer	0.416554858765	Astronaut	0.358499252566	Judge	0.329925303264	Cricketer	0.312744342308	MilitaryPerson	0.304821864662	BasketballPlayer	0.292174262239	GridironFootballPlayer	0.290035955062	AmericanFootballPlayer	0.290035955062	Scientist	0.28697153858	RacingDriver	0.276479105118		GOLD_STANDARD:	
Evans_**_http://aksw.org/notInWiki/Skip_Evans	Astronaut	0.376716397685	SoccerPlayer	0.317656798805	Judge	0.253662884868	BasketballPlayer	0.230890323321	Scientist	0.230439995928	Cricketer	0.222590964078	GridironFootballPlayer	0.189296520027	AmericanFootballPlayer	0.189296520027	NascarDriver	0.186834005914	Cyclist	0.183937497581		GOLD_STANDARD:	
Dragon_**_http://aksw.org/notInWiki/JHS_Dragons	HockeyTeam	0.165989701768	Magazine	0.151563044082	MusicalArtist	0.142779486326	TopicalConcept	0.134316677271	Genre	0.134316677271	Astronaut	0.123354301026	Artist	0.103968896449	Boxer	0.103249512935	Award	0.0901637788998	PeriodicalLiterature	0.0901294262103		GOLD_STANDARD:	
Bernard Hinault_**_http://dbpedia.org/resource/Bernard_Hinault	CyclingRace	0.409240324885	Race	0.409240324885	Cyclist	0.372600931392	SocietalEvent	0.294854664333	SportsEvent	0.294854664333	Event	0.294854664333	TennisPlayer	0.169511704173	GridironFootballPlayer	0.166931305572	AmericanFootballPlayer	0.166931305572	CollegeCoach	0.166062240691		GOLD_STANDARD:	Agent	Person	Athlete	Cyclist
Jeff Myers_**_http://aksw.org/notInWiki/Jeff_Myers	SoccerPlayer	0.478939769989	Cricketer	0.453366122918	NascarDriver	0.405114219013	Astronaut	0.404808665202	RacingDriver	0.391590816226	MotorsportRacer	0.391590816226	GridironFootballPlayer	0.345573641672	AmericanFootballPlayer	0.345573641672	Judge	0.344780016049	BasketballPlayer	0.344160301032		GOLD_STANDARD:	
Jon Klein_**_http://dbpedia.org/resource/Jonathan_Klein_(CNN)	SoccerPlayer	0.411434990884	Cricketer	0.346813636795	WinterSportPlayer	0.327995950955	IceHockeyPlayer	0.327995950955	Judge	0.326568264208	Astronaut	0.324344174856	GridironFootballPlayer	0.299582245014	AmericanFootballPlayer	0.299582245014	Comedian	0.279330241737	RacingDriver	0.271909375225		GOLD_STANDARD:	Agent	Person
Keith Johnson_**_http://aksw.org/notInWiki/Keith_Johnson	SoccerPlayer	0.564611972109	Astronaut	0.471884604536	Cricketer	0.415531652179	Judge	0.389174952144	NascarDriver	0.376773486723	GridironFootballPlayer	0.366486836374	AmericanFootballPlayer	0.366486836374	RacingDriver	0.366456245937	MotorsportRacer	0.366456245937	BasketballPlayer	0.342410016658		GOLD_STANDARD:	
Mumbai_**_http://dbpedia.org/resource/Mumbai	Non-ProfitOrganisation	0.169828899103	Hospital	0.142491090216	Building	0.142491090216	Newspaper	0.110906339643	CyclingTeam	0.108789332937	SoccerClub	0.104404284565	School	0.0964006485224	BusCompany	0.0949757277364	EducationalInstitution	0.0891910048995	University	0.0863071474504		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Lonmin PLC_**_http://dbpedia.org/resource/Lonmin	Bank	0.360766213167	Company	0.168165535281	Non-ProfitOrganisation	0.148308926029	BusCompany	0.128095643304	Website	0.124074397602	Airline	0.116793928117	Newspaper	0.107167302475	Work	0.104596127959	GovernmentAgency	0.102728235758	PeriodicalLiterature	0.0997265605482		GOLD_STANDARD:	Agent	Organisation	Company
Casey_**_http://aksw.org/notInWiki/Casey_Guerrero	SoccerPlayer	0.308658665858	NascarDriver	0.300306011892	RacingDriver	0.284288420498	MotorsportRacer	0.284288420498	Cricketer	0.276962282842	Judge	0.275674869267	Astronaut	0.266370533587	GridironFootballPlayer	0.255114958211	AmericanFootballPlayer	0.255114958211	BasketballPlayer	0.249110540588		GOLD_STANDARD:	
Nicholas County Solid Waste Authority_**_http://aksw.org/notInWiki/Nicholas_County_Solid_Waste_Authority	Non-ProfitOrganisation	0.304763917884	Hospital	0.255756123366	Building	0.255756123366	ProtectedArea	0.243175740469	GovernmentAgency	0.237427311339	AdministrativeRegion	0.226919252909	Region	0.226919252909	RouteOfTransportation	0.222266667325	Bridge	0.222266667325	BusCompany	0.219532416669		GOLD_STANDARD:	
Lido Gallery Lido Gallery & Gifts_**_http://aksw.org/notInWiki/Lido_Gallery_&_Gifts	Hospital	0.246951857737	Building	0.246951857737	RouteOfTransportation	0.237313487363	Bridge	0.237313487363	SoccerClub	0.189695991179	ArchitecturalStructure	0.187255779856	Non-ProfitOrganisation	0.181578501371	CyclingRace	0.172797259318	Race	0.172797259318	BusCompany	0.16728937752		GOLD_STANDARD:	
Manchester City_**_http://dbpedia.org/resource/Manchester_City_F.C.	BusCompany	0.255144154564	Hospital	0.230988282035	Building	0.230988282035	SoccerLeague	0.224271477736	Newspaper	0.192961274945	Scientist	0.185460574742	University	0.18080109792	Non-ProfitOrganisation	0.179775373284	Region	0.171249014235	AdministrativeRegion	0.171249014235		GOLD_STANDARD:	Agent	Organisation	SportsTeam	SoccerClub
Vance Gulliksen_**_http://aksw.org/notInWiki/Vance_Gulliksen	SoccerPlayer	0.345291076873	Judge	0.305153351766	Cricketer	0.259562465258	Scientist	0.257225307805	Astronaut	0.251981359529	GridironFootballPlayer	0.247894515831	AmericanFootballPlayer	0.247894515831	BasketballPlayer	0.236217373101	RacingDriver	0.232363308603	MotorsportRacer	0.232363308603		GOLD_STANDARD:	
Bobby Valentine_**_http://dbpedia.org/resource/Bobby_Valentine	SoccerPlayer	0.455229804953	Astronaut	0.364456670702	Cricketer	0.330241521962	Judge	0.313360823059	RacingDriver	0.311171314565	MotorsportRacer	0.311171314565	GridironFootballPlayer	0.297418289221	AmericanFootballPlayer	0.297418289221	NascarDriver	0.297124274227	BasketballPlayer	0.296870383633		GOLD_STANDARD:	Agent	Person	Athlete	BaseballPlayer
Rockland_**_http://dbpedia.org/resource/Rockland,_Maine	BusCompany	0.191578623863	Region	0.178910530508	AdministrativeRegion	0.178910530508	School	0.173668610913	Town	0.157218978885	EducationalInstitution	0.14086502133	ProtectedArea	0.138122883817	Non-ProfitOrganisation	0.128699366408	University	0.127743585497	Village	0.124463649655		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Anand Kumar_**_http://aksw.org/notInWiki/Anand_Kumar	Politician	0.125802552088	CyclingTeam	0.106782549032	SoccerPlayer	0.0849208335938	Non-ProfitOrganisation	0.0815168496029	University	0.0802648458634	EducationalInstitution	0.079933302824	BaseballPlayer	0.0792102016386	School	0.0791044452253	Scientist	0.0788591480852	Cricketer	0.0732439207697		GOLD_STANDARD:	
Debbie Kozak_**_http://aksw.org/notInWiki/Debbie_Kozak	SoccerPlayer	0.339824173135	Cricketer	0.293684762169	RacingDriver	0.269089488919	MotorsportRacer	0.269089488919	BasketballPlayer	0.266785832668	WinterSportPlayer	0.258942446783	IceHockeyPlayer	0.258942446783	Astronaut	0.24795198997	Judge	0.245244778228	GridironFootballPlayer	0.244136127632		GOLD_STANDARD:	
Cory Curtis_**_http://aksw.org/notInWiki/Cory_Curtis	SoccerPlayer	0.428222086661	Astronaut	0.373004699599	Cricketer	0.334514555641	Judge	0.325898085255	WinterSportPlayer	0.31241863986	IceHockeyPlayer	0.31241863986	GridironFootballPlayer	0.306887827079	AmericanFootballPlayer	0.306887827079	RacingDriver	0.294265729174	MotorsportRacer	0.294265729174		GOLD_STANDARD:	
Mary_**_http://aksw.org/notInWiki/Mary	SoccerPlayer	0.37916925761	Judge	0.301699414479	Scientist	0.228499322903	Cricketer	0.217415876044	MusicalArtist	0.206584677442	CollegeCoach	0.201710233409	Astronaut	0.18464193814	Coach	0.177586318851	University	0.172943506049	BasketballPlayer	0.165118184725		GOLD_STANDARD:	
Shinzo Nakanishi_**_http://aksw.org/notInWiki/Shinzo_Nakanishi	Boxer	0.13799128559	Artist	0.112295078604	Magazine	0.10922081795	BasketballPlayer	0.102664542108	Country	0.0922252685989	WinterSportPlayer	0.0837351653723	IceHockeyPlayer	0.0837351653723	TopicalConcept	0.0786490201654	Genre	0.0786490201654	RacingDriver	0.0756903226305		GOLD_STANDARD:	
City_**_http://aksw.org/notInWiki/City_of_Colleges	BusCompany	0.256735787599	SoccerClub	0.199388745432	Hospital	0.193256872351	Building	0.193256872351	Non-ProfitOrganisation	0.192507691297	Diocese	0.185396758795	ClericalAdministrativeRegion	0.185396758795	Region	0.177345607599	AdministrativeRegion	0.177345607599	Newspaper	0.158762169225		GOLD_STANDARD:	
Gabriele_**_http://aksw.org/notInWiki/Paolo_Gabriele	SportsManager	0.401528462026	SoccerManager	0.401528462026	Cyclist	0.194555052635	AmericanFootballCoach	0.191903430678	Cricketer	0.150633259087	Magazine	0.138736649253	Politician	0.133168741244	TennisPlayer	0.127223807655	Judge	0.126708209239	GridironFootballPlayer	0.123217229699		GOLD_STANDARD:	
Marcia McBrien_**_http://aksw.org/notInWiki/Marcia_McBrien	SoccerPlayer	0.371515931882	Judge	0.336962163913	Cricketer	0.287206646446	GridironFootballPlayer	0.274237227911	AmericanFootballPlayer	0.274237227911	Scientist	0.267482244652	RacingDriver	0.251784969275	MotorsportRacer	0.251784969275	Astronaut	0.24879175216	BasketballPlayer	0.242156428922		GOLD_STANDARD:	
Melanie Sloan_**_http://dbpedia.org/resource/Melanie_Sloan	SoccerPlayer	0.369230608026	Judge	0.312718394318	Cricketer	0.307022301185	Astronaut	0.278013172754	BasketballPlayer	0.269408490138	RacingDriver	0.251862473574	MotorsportRacer	0.251862473574	Scientist	0.244756414075	GridironFootballPlayer	0.243154246253	AmericanFootballPlayer	0.243154246253		GOLD_STANDARD:	Agent	Person
Dolphins_**_http://dbpedia.org/resource/Miami_Dolphins	AmericanFootballTeam	0.36834283916	NationalFootballLeagueEvent	0.224147768853	AmericanFootballCoach	0.212818470725	BasketballTeam	0.207141135972	BaseballTeam	0.193003066949	SportsTeam	0.192491834145	BaseballLeague	0.185847235838	SportsLeague	0.164848884689	HockeyTeam	0.157089429949	MilitaryPerson	0.146813847903		GOLD_STANDARD:	Agent	Organisation	SportsTeam	AmericanFootballTeam
Steve Hsia_**_http://aksw.org/notInWiki/Steve_Hsia	SoccerPlayer	0.34435169644	Cricketer	0.292744760141	WinterSportPlayer	0.253172720002	IceHockeyPlayer	0.253172720002	GridironFootballPlayer	0.252757865531	AmericanFootballPlayer	0.252757865531	BasketballPlayer	0.250617542569	RacingDriver	0.229075923447	MotorsportRacer	0.229075923447	OfficeHolder	0.220503927522		GOLD_STANDARD:	
