China	http://dbpedia.org/resource/People's_Republic_of_China
Taiwan	http://dbpedia.org/resource/Republic_of_China
BEIJING	http://dbpedia.org/resource/Beijing
China	http://dbpedia.org/resource/People's_Republic_of_China
Taipei	http://dbpedia.org/resource/Taipei
Taiwan Strait	http://dbpedia.org/resource/Taiwan_Strait
Ukraine	http://dbpedia.org/resource/Ukraine
Taiwanese	http://dbpedia.org/resource/Republic_of_China
Lien Chan	http://dbpedia.org/resource/Lien_Chan
Beijing	http://dbpedia.org/resource/Beijing
Chinese	http://dbpedia.org/resource/People's_Republic_of_China
Taiwan	http://dbpedia.org/resource/Republic_of_China
Foreign Ministry	http://dbpedia.org/resource/Ministry_of_Foreign_Affairs_of_the_People's_Republic_of_China
Shen Guofang	NIL
Reuters	NIL
Taiwan	http://dbpedia.org/resource/Republic_of_China
China	http://dbpedia.org/resource/People's_Republic_of_China
Taipei	http://dbpedia.org/resource/Taipei
Tang Shubei	NIL
Taiwan	http://dbpedia.org/resource/Republic_of_China
People's Daily	NIL
Tang	NIL
Shen	NIL
Reuters Television	http://dbpedia.org/resource/Reuters
Tang	NIL
Taiwan	http://dbpedia.org/resource/Republic_of_China
Beijing	http://dbpedia.org/resource/Beijing
China	http://dbpedia.org/resource/People's_Republic_of_China
Taipei	http://dbpedia.org/resource/Taipei
Ukraine	http://dbpedia.org/resource/Ukraine
Taiwanese	http://dbpedia.org/resource/Republic_of_China
Lien	NIL
China	http://dbpedia.org/resource/People's_Republic_of_China
Taiwan	http://dbpedia.org/resource/Republic_of_China
BEIJING	http://dbpedia.org/resource/Beijing
China	http://dbpedia.org/resource/People's_Republic_of_China
Taiwan	http://dbpedia.org/resource/Republic_of_China
Xinhua	http://dbpedia.org/resource/Xinhua_News_Agency
Tang Shubei	NIL
Association for Relations Across the Taiwan Straits	http://dbpedia.org/resource/Association_for_Relations_Across_the_Taiwan_Straits
Israel	http://dbpedia.org/resource/Israel
Syria	http://dbpedia.org/resource/Syria
Colleen Siegel	NIL
JERUSALEM	http://dbpedia.org/resource/Jerusalem
Israel	http://dbpedia.org/resource/Israel
Syria	http://dbpedia.org/resource/Syria
Itamar Rabinovich	http://dbpedia.org/resource/Itamar_Rabinovich
Israel	http://dbpedia.org/resource/Israel
Washington	http://dbpedia.org/resource/Washington,_D.C.
Syria	http://dbpedia.org/resource/Syria
Israel Radio	http://dbpedia.org/resource/Kol_Yisrael
Damascus	http://dbpedia.org/resource/Syria
Syrian	http://dbpedia.org/resource/Syria
Syrians	http://dbpedia.org/resource/Syria
Washington	http://dbpedia.org/resource/Washington,_D.C.
Rabinovich	http://dbpedia.org/resource/Itamar_Rabinovich
Eliahu Ben-Elissar	http://dbpedia.org/resource/Eliyahu_Ben-Elissar
Israeli	http://dbpedia.org/resource/Israel
Egypt	http://dbpedia.org/resource/Egypt
Likud	http://dbpedia.org/resource/Likud
Israel	http://dbpedia.org/resource/Israel
Syria	http://dbpedia.org/resource/Syria
Washington	http://dbpedia.org/resource/United_States
Damascus	http://dbpedia.org/resource/Syria
Syria	http://dbpedia.org/resource/Syria
Israel	http://dbpedia.org/resource/Israel
Israeli	http://dbpedia.org/resource/Israel
Damascus	http://dbpedia.org/resource/Syria
Syrian	http://dbpedia.org/resource/Syria
Hafez al-	NIL
Assad	http://dbpedia.org/resource/Hafez_al-Assad
Israel	http://dbpedia.org/resource/Israel
Israeli	http://dbpedia.org/resource/Israel
David Levy	http://dbpedia.org/resource/David_Levy_(Israeli_politician)
Israel Radio	http://dbpedia.org/resource/Kol_Yisrael
Israeli	http://dbpedia.org/resource/Israel
Benjamin Netanyahu	http://dbpedia.org/resource/Benjamin_Netanyahu
Golan Heights	http://dbpedia.org/resource/Golan_Heights
Israel	http://dbpedia.org/resource/Israel
Syria	http://dbpedia.org/resource/Syria
Middle East	http://dbpedia.org/resource/Middle_East
Israeli-Syrian	NIL
Golan	http://dbpedia.org/resource/Golan_Heights
Golan	http://dbpedia.org/resource/Golan_Heights
Damascus	http://dbpedia.org/resource/Syria
Levy	NIL
Syria	http://dbpedia.org/resource/Syria
Israel	http://dbpedia.org/resource/Israel
God	http://dbpedia.org/resource/God
Israel	http://dbpedia.org/resource/Israel
Channel Two	http://dbpedia.org/resource/Channel_2_(Israel)
Damascus	http://dbpedia.org/resource/Syria
Israel	http://dbpedia.org/resource/Israel
Netanyahu	http://dbpedia.org/resource/Benjamin_Netanyahu
Levy	NIL
Netanyahu	http://dbpedia.org/resource/Benjamin_Netanyahu
Syria	http://dbpedia.org/resource/Syria
Cairo	NIL
United States	http://dbpedia.org/resource/United_States
Moscow	http://dbpedia.org/resource/Russia
Polish	http://dbpedia.org/resource/Poland
Libya	http://dbpedia.org/resource/Libya
TUNIS	http://dbpedia.org/resource/Tunis
Polish	http://dbpedia.org/resource/Poland
Polish	http://dbpedia.org/resource/Poland
Libya	http://dbpedia.org/resource/Libya
Polish	http://dbpedia.org/resource/Poland
North African	NIL
Libya	http://dbpedia.org/resource/Libya
Polish	http://dbpedia.org/resource/Poland
Tripoli	NIL
Tadeusz Awdankiewicz	NIL
Reuters	http://dbpedia.org/resource/Reuters
Poland	http://dbpedia.org/resource/Poland
Libya	http://dbpedia.org/resource/Libya
Awdankiewicz	NIL
Polish	http://dbpedia.org/resource/Poland
Libya	http://dbpedia.org/resource/Libya
Afghan	http://dbpedia.org/resource/Afghanistan
UAE	http://dbpedia.org/resource/United_Arab_Emirates
Taleban	http://dbpedia.org/resource/Taliban
Hilary Gush	NIL
DUBAI	http://dbpedia.org/resource/Dubai
Afghan	http://dbpedia.org/resource/Afghanistan
United Arab Emirates	http://dbpedia.org/resource/United_Arab_Emirates
Russian	http://dbpedia.org/resource/Russia
Taleban	http://dbpedia.org/resource/Taliban
Afghanistan	http://dbpedia.org/resource/Afghanistan
Afghan	http://dbpedia.org/resource/Afghanistan
Abu Dhabi	http://dbpedia.org/resource/Abu_Dhabi
UAE	http://dbpedia.org/resource/United_Arab_Emirates
Afghanistan	http://dbpedia.org/resource/Afghanistan
Islamic Taleban	NIL
Russian	http://dbpedia.org/resource/Russia
UAE	http://dbpedia.org/resource/United_Arab_Emirates
Sharjah	http://dbpedia.org/resource/Sharjah_(emirate)
Taleban	http://dbpedia.org/resource/Taliban
Kandahar	http://dbpedia.org/resource/Kandahar
Afghanistan	http://dbpedia.org/resource/Afghanistan
UAE	http://dbpedia.org/resource/United_Arab_Emirates
International Red Crescent	NIL
Kandahar	http://dbpedia.org/resource/Kandahar
Afghan	http://dbpedia.org/resource/Afghanistan
Kabul	http://dbpedia.org/resource/Kabul
Kandahar	http://dbpedia.org/resource/Kandahar
Kandahar	http://dbpedia.org/resource/Kandahar
Taleban	http://dbpedia.org/resource/Taliban
Kabul	http://dbpedia.org/resource/Kabul
Burhanuddin Rabbani	http://dbpedia.org/resource/Burhanuddin_Rabbani
Taleban	http://dbpedia.org/resource/Taliban
Abu Dhabi	http://dbpedia.org/resource/Abu_Dhabi_(emirate)
Russians	http://dbpedia.org/resource/Russia
Aerostan	NIL
Russian	http://dbpedia.org/resource/Russia
Tatarstan	http://dbpedia.org/resource/Tatarstan
Taleban	http://dbpedia.org/resource/Taliban
MiG-19	NIL
Taleban	http://dbpedia.org/resource/Taliban
Albania	http://dbpedia.org/resource/Albania
Russian	http://dbpedia.org/resource/Russia
Rabbani	http://dbpedia.org/resource/Burhanuddin_Rabbani
Moscow	http://dbpedia.org/resource/Russia
Russians	http://dbpedia.org/resource/Russia
Kalashnikov	NIL
Ilyushin 76	NIL
UAE	http://dbpedia.org/resource/United_Arab_Emirates
Abu Dhabi	http://dbpedia.org/resource/Abu_Dhabi
Iraq	http://dbpedia.org/resource/Iraq
Saddam	http://dbpedia.org/resource/Saddam_Hussein
Russia	http://dbpedia.org/resource/Russia
Zhirinovsky	http://dbpedia.org/resource/Vladimir_Zhirinovsky
BAGHDAD	http://dbpedia.org/resource/Baghdad
Iraqi	http://dbpedia.org/resource/Iraq
Saddam Hussein	http://dbpedia.org/resource/Saddam_Hussein
Russian	http://dbpedia.org/resource/Russia
Vladimir Zhirinovsky	http://dbpedia.org/resource/Vladimir_Zhirinovsky
Baghdad	http://dbpedia.org/resource/Iraq
Moscow	http://dbpedia.org/resource/Russia
Iraqi	http://dbpedia.org/resource/Iraq
Saddam Hussein	http://dbpedia.org/resource/Saddam_Hussein
Iraq	http://dbpedia.org/resource/Iraq
Russia	http://dbpedia.org/resource/Russia
Zhirinovsky	http://dbpedia.org/resource/Vladimir_Zhirinovsky
Saddam	http://dbpedia.org/resource/Saddam_Hussein
Baghdad	http://dbpedia.org/resource/Baghdad
Liberal Democratic party	NIL
Russian	http://dbpedia.org/resource/Russia
Duma	http://dbpedia.org/resource/Duma
Iraq	http://dbpedia.org/resource/Iraq
Kuwait	http://dbpedia.org/resource/Kuwait
Zhirinovsky	http://dbpedia.org/resource/Vladimir_Zhirinovsky
Russian	http://dbpedia.org/resource/Russia
U.N.	http://dbpedia.org/resource/United_Nations
Iraq	http://dbpedia.org/resource/Iraq
Moscow	http://dbpedia.org/resource/Russia
Baghdad	http://dbpedia.org/resource/Iraq
Russian	http://dbpedia.org/resource/Russia
Iraq	http://dbpedia.org/resource/Iraq
Russia	http://dbpedia.org/resource/Russia
Iraq	http://dbpedia.org/resource/Iraq
Zhirinovsky	http://dbpedia.org/resource/Vladimir_Zhirinovsky
Iraq	http://dbpedia.org/resource/Iraq
Iraq	http://dbpedia.org/resource/Iraq
Saddam	http://dbpedia.org/resource/Saddam_Hussein
Britain	http://dbpedia.org/resource/United_Kingdom
Caribbean	http://dbpedia.org/resource/Caribbean
LONDON	http://dbpedia.org/resource/London
Britain	http://dbpedia.org/resource/United_Kingdom
Caribbean	http://dbpedia.org/resource/Caribbean
Montserrat	http://dbpedia.org/resource/Montserrat
Plymouth	http://dbpedia.org/resource/Plymouth,_Montserrat
Britain	http://dbpedia.org/resource/United_Kingdom
Overseas Development Administration	http://dbpedia.org/resource/Department_for_International_Development
Britain	http://dbpedia.org/resource/United_Kingdom
Montserrat	http://dbpedia.org/resource/Montserrat
Lynda Chalker	http://dbpedia.org/resource/Lynda_Chalker,_Baroness_Chalker_of_Wallasey
Montserratians	NIL
Nigerian	http://dbpedia.org/resource/Nigeria
Liberia	http://dbpedia.org/resource/Liberia
ECOMOG	http://dbpedia.org/resource/Economic_Community_of_West_African_States_Monitoring_Group
MONROVIA	http://dbpedia.org/resource/Monrovia
Nigerian	http://dbpedia.org/resource/Nigeria
Sam Victor Malu	NIL
ECOMOG	http://dbpedia.org/resource/Economic_Community_of_West_African_States_Monitoring_Group
Liberia	http://dbpedia.org/resource/Liberia
Malu	NIL
Nigerian	http://dbpedia.org/resource/Nigeria
John Inienger	http://dbpedia.org/resource/John_Mark_Inienger
Liberia	http://dbpedia.org/resource/Liberia
Liberia	http://dbpedia.org/resource/Liberia
United Nations	http://dbpedia.org/resource/United_Nations
Tubmanburg	http://dbpedia.org/resource/Tubmanburg
U.N.	http://dbpedia.org/resource/United_Nations
Anthony Nyakyi	NIL
ULIMO-J	http://dbpedia.org/resource/United_Liberation_Movement_of_Liberia_for_Democracy_–_Johnson_faction
Nigerian	http://dbpedia.org/resource/Nigeria
Abuja	http://dbpedia.org/resource/Abuja
ECOMOG	http://dbpedia.org/resource/Economic_Community_of_West_African_States_Monitoring_Group
Liberia	http://dbpedia.org/resource/Liberia
Economic Community of West African States	http://dbpedia.org/resource/Economic_Community_of_West_African_States
Australia	http://dbpedia.org/resource/Australia
China	http://dbpedia.org/resource/People's_Republic_of_China
BEIJING	http://dbpedia.org/resource/Beijing
Australian	http://dbpedia.org/resource/Australia
Alexander Downer	http://dbpedia.org/resource/Alexander_Downer
Beijing	http://dbpedia.org/resource/Beijing
Downer	http://dbpedia.org/resource/Alexander_Downer
Chinese	http://dbpedia.org/resource/People's_Republic_of_China
Qian Qichen	http://dbpedia.org/resource/Qian_Qichen
Australian	http://dbpedia.org/resource/Australia
Hong Kong	http://dbpedia.org/resource/Hong_Kong
Australian	http://dbpedia.org/resource/Australia
Beijing	http://dbpedia.org/resource/Beijing
China	http://dbpedia.org/resource/People's_Republic_of_China
Hong Kong	http://dbpedia.org/resource/Hong_Kong
British	http://dbpedia.org/resource/United_Kingdom
China	http://dbpedia.org/resource/People's_Republic_of_China
Australia	http://dbpedia.org/resource/Australia
Australia	http://dbpedia.org/resource/Australia
