India	http://dbpedia.org/resource/India
RBI	http://dbpedia.org/resource/Reserve_Bank_of_India
BOMBAY	http://dbpedia.org/resource/Mumbai
Reserve Bank of India	http://dbpedia.org/resource/Reserve_Bank_of_India
Chakravarty Rangarajan	NIL
Rangarajan	http://dbpedia.org/resource/C._Rangarajan
New Delhi	http://dbpedia.org/resource/New_Delhi
Rangarajan	http://dbpedia.org/resource/C._Rangarajan
Bombay	http://dbpedia.org/resource/Mumbai
Canada	http://dbpedia.org/resource/Canada
OTTAWA	http://dbpedia.org/resource/Ottawa
Canadian	http://dbpedia.org/resource/Canada
Canada	http://dbpedia.org/resource/Canada
Statistics Canada	http://dbpedia.org/resource/Statistics_Canada
C$	NIL
C$	NIL
C$	NIL
Canadians	http://dbpedia.org/resource/Canada
C$	NIL
Reuters Ottawa Burea	NIL
