RTRS	NIL
Australia	http://dbpedia.org/resource/Australia
RBA	NIL
CANBERRA	http://dbpedia.org/resource/Canberra
Australian	http://dbpedia.org/resource/Australia
Reserve Bank of Australia	http://dbpedia.org/resource/Reserve_Bank_of_Australia
RBA	NIL
RBA	NIL
Australian	http://dbpedia.org/resource/Australia
Coalition	http://dbpedia.org/resource/Coalition_(Australia)
A$	NIL
A$	NIL
Sydney Newsroom	NIL
RBA	NIL
Wis	NIL
CHICAGO	http://dbpedia.org/resource/Chicago
Wisconsin	http://dbpedia.org/resource/Wisconsin
Tommy Thompson	http://dbpedia.org/resource/Tommy_Thompson
Wisconsin	http://dbpedia.org/resource/Wisconsin
U.S. Department of Health and Human Services	NIL
Bill Clinton	http://dbpedia.org/resource/Bill_Clinton
Wisconsin	http://dbpedia.org/resource/Wisconsin
Thompson	http://dbpedia.org/resource/Tommy_Thompson
W-2	NIL
Wisconsin	http://dbpedia.org/resource/Wisconsin
Karen Pierog	NIL
RTRS	NIL
Australia Senate	NIL
Howard	http://dbpedia.org/resource/John_Howard
CANBERRA	http://dbpedia.org/resource/Canberra
Australian	http://dbpedia.org/resource/Australia
John Howard	http://dbpedia.org/resource/John_Howard
Senate	NIL
Howard	http://dbpedia.org/resource/John_Howard
Liberal Party	http://dbpedia.org/resource/Liberal_Party_of_Australia
Senate	NIL
A$	NIL
Telstra	http://dbpedia.org/resource/Telstra
Senate	NIL
Greens	http://dbpedia.org/resource/Australian_Greens
Australian Democrats	http://dbpedia.org/resource/Australian_Democrats
Labor Party	http://dbpedia.org/resource/Australian_Labor_Party
Sydney Newsroom	NIL
French	http://dbpedia.org/resource/France
Juppe	NIL
BREGANCON	NIL
France	http://dbpedia.org/resource/France
Alain Juppe	http://dbpedia.org/resource/Alain_Juppé
Jacques Chirac	http://dbpedia.org/resource/Jacques_Chirac
Riviera	http://dbpedia.org/resource/French_Riviera
Paris	http://dbpedia.org/resource/Paris
Romania	http://dbpedia.org/resource/Romania
BUCHAREST	http://dbpedia.org/resource/Bucharest
Romania	http://dbpedia.org/resource/Romania
Romania	http://dbpedia.org/resource/Romania
Bucharest Newsroom	NIL
Brazil	http://dbpedia.org/resource/Brazil
Congress	http://dbpedia.org/resource/National_Congress_of_Brazil
BRASILIA	http://dbpedia.org/resource/Brasília
Brazilian	http://dbpedia.org/resource/Brazil
Antonio Kandir	NIL
Congress	http://dbpedia.org/resource/National_Congress_of_Brazil
Congress	http://dbpedia.org/resource/National_Congress_of_Brazil
Italy	http://dbpedia.org/resource/Italy
ROME	http://dbpedia.org/resource/Rome
Italian	http://dbpedia.org/resource/Italy
Senate	NIL
Italy	http://dbpedia.org/resource/Italy
Senate	NIL
Milan	http://dbpedia.org/resource/Milan
