In Home Health	NIL
MINNETONKA	http://dbpedia.org/resource/Minnetonka,_Minnesota
Minn	http://dbpedia.org/resource/Minnesota
In Home Health Inc	NIL
U.S. Federal District Court	http://dbpedia.org/resource/United_States_district_court
Minneapolis	http://dbpedia.org/resource/Minneapolis
Health Care Financing Administration	NIL
HCFA	NIL
Medicaid	NIL
HCFA	NIL
Medicare	http://dbpedia.org/resource/Medicare_(United_States)
Mark Gildea	NIL
In Home Health	NIL
In Home Health	NIL
U.S. District Court	http://dbpedia.org/resource/United_States_district_court
Minneapolis	http://dbpedia.org/resource/Minneapolis
Medicare	http://dbpedia.org/resource/Medicare_(United_States)
Medicare	http://dbpedia.org/resource/Medicare_(United_States)
Gildea	NIL
Medicare	http://dbpedia.org/resource/Medicare_(United_States)
Chicago Newsdesk	NIL
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
CLEVELAND	http://dbpedia.org/resource/Cleveland
Brush Wellman Inc	NIL
U.S.	http://dbpedia.org/resource/United_States
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
Timothy Reid	NIL
New York Times	http://dbpedia.org/resource/The_New_York_Times
Securities and Exchange Commission	NIL
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
Brush Wellman	http://dbpedia.org/resource/Brush_Engineered_Materials
Cleveland Newsdesk	NIL
Indonesia	http://dbpedia.org/resource/Indonesia
JAKARTA	http://dbpedia.org/resource/Jakarta
Indonesia	http://dbpedia.org/resource/Indonesia
Jakarta Post	http://dbpedia.org/resource/The_Jakarta_Post
Bank Indonesia	http://dbpedia.org/resource/Bank_Indonesia
Sudradjat Djiwandono	NIL
Faulding	NIL
ELIZABETH	http://dbpedia.org/resource/Elizabeth,_New_Jersey
N.J.	http://dbpedia.org/resource/New_Jersey
Faulding Inc	NIL
Purdue Frederick Co	NIL
Faulding	NIL
