Office of Fair Trading_**_http://dbpedia.org/resource/Office_of_Fair_Trading	GovernmentAgency	0.879055388857	Organisation	0.283984370578	Agent	0.253057276443	Settlement	0.139423094125	Company	0.135216616008	Airline	0.135216616008	PopulatedPlace	0.12406103177	Place	0.12406103177	Country	0.118765995489	Continent	0.114517052185		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
British_**_http://dbpedia.org/resource/United_Kingdom	Airline	0.329947950588	Company	0.329947950588	Organisation	0.260205654688	Country	0.25374457509	Agent	0.241474456229	PopulatedPlace	0.190933693776	Place	0.190933693776	Settlement	0.142701361592	OfficeHolder	0.129087265471	Person	0.129087265471		GOLD_STANDARD:	Place	PopulatedPlace	Country
Ian Lang_**_http://dbpedia.org/resource/Ian_Lang,_Baron_Lang_of_Monkton	Country	0.087176676498	Company	0.0836662399962	Airline	0.0836662399962	Organisation	0.0825499742904	Agent	0.0825499742904	GovernmentAgency	0.0803174428789	PopulatedPlace	0.0694789995734	Place	0.0694789995734	Settlement	0.052739834386	Continent	0.0321666222495		GOLD_STANDARD:	Agent	Person	OfficeHolder
American_**_http://dbpedia.org/resource/United_States	Airline	0.239916193731	Company	0.239916193731	Organisation	0.190448848356	Country	0.189193986481	Agent	0.177631322754	PopulatedPlace	0.135625003293	Place	0.135625003293	Continent	0.105196015676	OfficeHolder	0.100726169142	Person	0.100726169142		GOLD_STANDARD:	Place	PopulatedPlace	Country
London_**_http://dbpedia.org/resource/London	Settlement	0.195070595909	PopulatedPlace	0.183053874375	Place	0.183053874375	Country	0.182509253101	Continent	0.173215637937	GovernmentAgency	0.146648914894	Organisation	0.123711163758	Agent	0.119228436309	Airline	0.112242288191	Company	0.112242288191		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
LONDON_**_http://dbpedia.org/resource/London	Settlement	0.195070595909	GovernmentAgency	0.121462971779	Organisation	0.0702204526841	PopulatedPlace	0.0632103711806	Place	0.0632103711806	Agent	0.0620671876085	Company	0.0445991931367	Airline	0.0445991931367	Country	0.0391807849321	Continent	0.0274684914465		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Britain_**_http://dbpedia.org/resource/United_Kingdom	Continent	0.245278611766	Country	0.195974036297	PopulatedPlace	0.185699560873	Place	0.185699560873	Settlement	0.140498322292	Company	0.100709589301	Airline	0.100709589301	Organisation	0.0983078784087	GovernmentAgency	0.0935044566234	Agent	0.0934839229899		GOLD_STANDARD:	Place	PopulatedPlace	Country
United States_**_http://dbpedia.org/resource/United_States	Continent	0.2303858871	Country	0.17202121257	PopulatedPlace	0.154306377423	Place	0.154306377423	GovernmentAgency	0.152787358354	Organisation	0.115261538778	Agent	0.10656033051	Company	0.0964986289894	Airline	0.0964986289894	Settlement	0.0896943698643		GOLD_STANDARD:	Place	PopulatedPlace	Country
London Heathrow_**_http://dbpedia.org/resource/London_Heathrow_Airport	Settlement	0.432878833525	Company	0.285340244741	Airline	0.285340244741	Organisation	0.235930277464	PopulatedPlace	0.216684037311	Place	0.216684037311	Agent	0.210567987361	GovernmentAgency	0.137110342909	Country	0.133091964836	Continent	0.118662734782		GOLD_STANDARD:	
USAir_**_http://dbpedia.org/resource/US_Airways	Company	0.453849182496	Airline	0.453849182496	Organisation	0.283080321151	Agent	0.237648693563	GovernmentAgency	0.0269270291342	Settlement	0.0234742239689	Country	0.0167500511308	PopulatedPlace	0.016744082111	Place	0.016744082111	OfficeHolder	0.0104905556202		GOLD_STANDARD:	Agent	Organisation	Company	Airline
Europe_**_http://dbpedia.org/resource/Europe	Country	0.169956557187	PopulatedPlace	0.146751726355	Place	0.146751726355	GovernmentAgency	0.11705659887	Settlement	0.100342064692	Organisation	0.0875936493861	Agent	0.0796755026523	Company	0.072862174644	Airline	0.072862174644	OfficeHolder	0.0321666222495		GOLD_STANDARD:	Place	PopulatedPlace	Continent
British Airways_**_http://dbpedia.org/resource/British_Airways	Company	0.645955434395	Airline	0.645955434395	Organisation	0.445831935918	Agent	0.390915860879	Country	0.27693163674	PopulatedPlace	0.201018331702	Place	0.201018331702	GovernmentAgency	0.145646688202	OfficeHolder	0.116335485688	Person	0.116335485688		GOLD_STANDARD:	Agent	Organisation	Company	Airline
American Airlines_**_http://dbpedia.org/resource/American_Airlines	Company	0.547183308062	Airline	0.547183308062	Organisation	0.366425629305	Agent	0.318036285941	Country	0.232501209284	PopulatedPlace	0.166692288296	Place	0.166692288296	Continent	0.110247300501	GovernmentAgency	0.0952891111704	OfficeHolder	0.0760895691196		GOLD_STANDARD:	Agent	Organisation	Company	Airline
Monopolies and Mergers Commission_**_http://dbpedia.org/resource/Competition_Commission_(United_Kingdom)	GovernmentAgency	0.347286475576	Organisation	0.235409663952	Agent	0.211818858676	Airline	0.17947125814	Company	0.17947125814	Settlement	0.108009293266	PopulatedPlace	0.0880220317674	Place	0.0880220317674	Country	0.0826403906826	OfficeHolder	0.0702740270206		GOLD_STANDARD:	
