Wisconsin_**_http://dbpedia.org/resource/Wisconsin	Politician	0.1183468416	President	0.1183468416	Person	0.0915820399747	OfficeHolder	0.0862290796496	City	0.0732067501811	Agent	0.070947213614	Company	0.0694621953112	Settlement	0.0577795445932	Organisation	0.0532602195905	PoliticalParty	0.0529864521337		GOLD_STANDARD:	
Brazil_**_http://dbpedia.org/resource/Brazil	Country	0.186364369587	PopulatedPlace	0.135285957324	Place	0.135285957324	AdministrativeRegion	0.0734786259892	Region	0.0734786259892	Settlement	0.0717493238194	OfficeHolder	0.0375633958276	Person	0.0344869615404	City	0.034325597667	Agent	0.0306257087561		GOLD_STANDARD:	Place	PopulatedPlace	Country
Reserve Bank of Australia_**_http://dbpedia.org/resource/Reserve_Bank_of_Australia	Company	0.23184725906	Organisation	0.165548914303	PoliticalParty	0.161095321535	Country	0.155132829877	Legislature	0.12151853339	Agent	0.115217820158	PopulatedPlace	0.109067052871	Place	0.109067052871	Region	0.0813421975986	AdministrativeRegion	0.0813421975986		GOLD_STANDARD:	
John Howard_**_http://dbpedia.org/resource/John_Howard	OfficeHolder	0.417134809544	Person	0.391509256107	Politician	0.289007042359	President	0.289007042359	Agent	0.206755546379	AdministrativeRegion	0.100770153035	Region	0.100770153035	PoliticalParty	0.0815423688678	Organisation	0.0747886108586	Legislature	0.0740456964042		GOLD_STANDARD:	Agent	Person	OfficeHolder
Italy_**_http://dbpedia.org/resource/Italy	Country	0.238419192517	PopulatedPlace	0.217791699881	Place	0.217791699881	Settlement	0.209832254192	PoliticalParty	0.0712716250572	Organisation	0.0653279212631	Legislature	0.058478028177	Agent	0.051800497937	Company	0.0424592953785	OfficeHolder	0.0421643165849		GOLD_STANDARD:	Place	PopulatedPlace	Country
Italian_**_http://dbpedia.org/resource/Italy	Country	0.22747831466	PopulatedPlace	0.189322752215	Place	0.189322752215	Settlement	0.141312833937	PoliticalParty	0.0990906685432	Organisation	0.0760203456521	Agent	0.0626325803992	OfficeHolder	0.0504161926117	Person	0.0470135209375	Politician	0.0300001625666		GOLD_STANDARD:	Place	PopulatedPlace	Country
Telstra_**_http://dbpedia.org/resource/Telstra	PoliticalParty	0.0858801671023	Organisation	0.0792640818873	Country	0.0753550031097	AdministrativeRegion	0.0694621953112	Region	0.0694621953112	PopulatedPlace	0.0595332495325	Place	0.0595332495325	Agent	0.0542208669458	Legislature	0.0461836558127	Settlement	0.033322412082		GOLD_STANDARD:	Agent	Organisation	Company
Liberal Party_**_http://dbpedia.org/resource/Liberal_Party_of_Australia	PoliticalParty	0.580153403031	Organisation	0.431041123534	Agent	0.24923450644	Legislature	0.204418698476	Country	0.0749551958815	Politician	0.0744341852908	President	0.0744341852908	Person	0.0674278893451	OfficeHolder	0.066026630156	Company	0.061214430603		GOLD_STANDARD:	Agent	Organisation	PoliticalParty
Romania_**_http://dbpedia.org/resource/Romania	Country	0.149089812212	PoliticalParty	0.136210803134	Organisation	0.115525357724	PopulatedPlace	0.109462197784	Place	0.109462197784	Agent	0.0778828121983	Company	0.0684244546852	Legislature	0.0591990337119	Settlement	0.0548270550687	AdministrativeRegion	0.0502466655182		GOLD_STANDARD:	Place	PopulatedPlace	Country
Australian Democrats_**_http://dbpedia.org/resource/Australian_Democrats	PoliticalParty	0.463884040454	Organisation	0.3553206093	Agent	0.236775586098	Country	0.179060709285	Politician	0.161621305277	President	0.161621305277	Company	0.151620301868	Legislature	0.124767192118	PopulatedPlace	0.119561118085	Place	0.119561118085		GOLD_STANDARD:	Agent	Organisation	PoliticalParty
Jacques Chirac_**_http://dbpedia.org/resource/Jacques_Chirac	Politician	0.136570435828	President	0.136570435828	Settlement	0.130498509717	Country	0.122824850855	PopulatedPlace	0.117306587069	Place	0.117306587069	Legislature	0.0816885406474	Person	0.0691131179685	Agent	0.0546312729797	OfficeHolder	0.0522487885036		GOLD_STANDARD:	Agent	Person	OfficeHolder
Bill Clinton_**_http://dbpedia.org/resource/Bill_Clinton	OfficeHolder	0.239141819917	Person	0.239141819917	Agent	0.153242940632	Region	0.1183468416	AdministrativeRegion	0.1183468416	PoliticalParty	0.112504777132	Organisation	0.0918865982857	Legislature	0.0700001217593	City	0.046463502845	PopulatedPlace	0.0388828918095		GOLD_STANDARD:	Agent	Person	Politician	President
Tommy Thompson_**_http://dbpedia.org/resource/Tommy_Thompson	OfficeHolder	0.382750220536	Person	0.364430619045	Politician	0.291152213081	President	0.291152213081	Agent	0.186983843892	PoliticalParty	0.0745529393544	Region	0.0712916601631	AdministrativeRegion	0.0712916601631	PopulatedPlace	0.0687476735468	Place	0.0687476735468		GOLD_STANDARD:	Agent	Person	OfficeHolder
CHICAGO_**_http://dbpedia.org/resource/Chicago	Settlement	0.22821051299	Region	0.0732067501811	AdministrativeRegion	0.0732067501811	PopulatedPlace	0.0656420123835	Place	0.0656420123835	OfficeHolder	0.0552890055161	Person	0.0538180884043	Politician	0.046463502845	President	0.046463502845	Agent	0.0323347005561		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Labor Party_**_http://dbpedia.org/resource/Australian_Labor_Party	PoliticalParty	0.5551656108	Organisation	0.431028602458	Legislature	0.277598903834	Agent	0.259300829769	Politician	0.149073622025	President	0.149073622025	Country	0.0967015451077	Company	0.0879102677175	Person	0.0875730570802	AdministrativeRegion	0.0861877235913		GOLD_STANDARD:	Agent	Organisation	PoliticalParty
