Jakarta_**_http://dbpedia.org/resource/Jakarta	Organisation	0.101346692819	Agent	0.101346692819	Country	0.0995666308082	PopulatedPlace	0.0918059897172	Place	0.0918059897172	City	0.0887487916189	Settlement	0.0646422355923		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Hungary_**_http://dbpedia.org/resource/Hungary	City	0.338110579632	Country	0.21692332663	PopulatedPlace	0.182890588791	Place	0.182890588791	Organisation	0.152221543367	Agent	0.152221543367	Settlement	0.109333228134		GOLD_STANDARD:	Place	PopulatedPlace	Country
National Bank of Poland_**_http://dbpedia.org/resource/National_Bank_of_Poland	Organisation	0.391808407424	Agent	0.391808407424	Country	0.183970676285	PopulatedPlace	0.158851488097	Place	0.158851488097	City	0.155560368385	Settlement	0.100471858948		GOLD_STANDARD:	Agent	Organisation
LONDON_**_http://dbpedia.org/resource/London	Settlement	0.170849800654	PopulatedPlace	0.0807339484695	Place	0.0807339484695	Country	0.0486253089624	City	0.038007561792	Organisation	0.0273988177938	Agent	0.0273988177938		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
New Zealand_**_http://dbpedia.org/resource/New_Zealand	City	0.268685317768	Organisation	0.131593357301	Agent	0.131593357301	Country	0.127797086972	PopulatedPlace	0.121099517739	Place	0.121099517739	Settlement	0.11164973004		GOLD_STANDARD:	Place	PopulatedPlace	Country
PARIS_**_http://dbpedia.org/resource/Paris	Settlement	0.184449042978	Organisation	0.134373430842	Agent	0.134373430842	PopulatedPlace	0.102851082212	Place	0.102851082212	Country	0.0720980171139	City	0.0696990969333		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Croatian_**_http://dbpedia.org/resource/Croatia	Country	0.144513138734	PopulatedPlace	0.10884899511	Place	0.10884899511	City	0.0712691659048	Organisation	0.0514019239782	Agent	0.0514019239782	Settlement	0.0309417127731		GOLD_STANDARD:	Place	PopulatedPlace	Country
Budapest_**_http://dbpedia.org/resource/Budapest	Country	0.146606041111	PopulatedPlace	0.122887824915	Place	0.122887824915	Organisation	0.106140265905	Agent	0.106140265905	Settlement	0.0510217944967	City	0.0481496810465		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Germany_**_http://dbpedia.org/resource/Germany	Organisation	0.229155717082	Agent	0.229155717082	Country	0.214404269835	PopulatedPlace	0.165608248803	Place	0.165608248803	City	0.0856490943161	Settlement	0.0600890931166		GOLD_STANDARD:	Place	PopulatedPlace	Country
Italy_**_http://dbpedia.org/resource/Italy	Country	0.211178843709	Organisation	0.180538507755	Agent	0.180538507755	PopulatedPlace	0.171396989815	Place	0.171396989815	City	0.11659436338	Settlement	0.0878659034262		GOLD_STANDARD:	Place	PopulatedPlace	Country
Bank of France_**_http://dbpedia.org/resource/Banque_de_France	Organisation	0.440507070167	Agent	0.440507070167	Country	0.178037867408	PopulatedPlace	0.155458603023	Place	0.155458603023	City	0.110383367221	Settlement	0.10764031802		GOLD_STANDARD:	Agent	Organisation
Indonesia_**_http://dbpedia.org/resource/Indonesia	Settlement	0.137842160483	PopulatedPlace	0.114152141033	Place	0.114152141033	Country	0.106161704134	Organisation	0.0846553290245	Agent	0.0846553290245	City	0.0442491069286		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canadian_**_http://dbpedia.org/resource/Canada	Country	0.123866868285	PopulatedPlace	0.0954966245218	Place	0.0954966245218	Organisation	0.0746562083218	Agent	0.0746562083218	City	0.0591358806341	Settlement	0.0374608078346		GOLD_STANDARD:	Place	PopulatedPlace	Country
Saudi_**_http://dbpedia.org/resource/Saudi_Arabia	Country	0.114492338158	Organisation	0.0985720415571	Agent	0.0985720415571	PopulatedPlace	0.0910011387464	Place	0.0910011387464	City	0.0505825867356	Settlement	0.0461960553592		GOLD_STANDARD:	Place	PopulatedPlace	Country
Banco de Mexico_**_http://dbpedia.org/resource/Bank_of_Mexico	Organisation	0.240767986732	Agent	0.240767986732	Settlement	0.207218799118	PopulatedPlace	0.145808371904	Place	0.145808371904	Country	0.122856352827	City	0.0648465151535		GOLD_STANDARD:	Agent	Organisation
Romania_**_http://dbpedia.org/resource/Romania	Country	0.194463427757	PopulatedPlace	0.152411627824	Place	0.152411627824	Organisation	0.148606702031	Agent	0.148606702031	City	0.130595665071	Settlement	0.0636691347344		GOLD_STANDARD:	Place	PopulatedPlace	Country
Bank of Finland_**_http://dbpedia.org/resource/Bank_of_Finland	Organisation	0.439734022901	Agent	0.439734022901	Country	0.172485174808	PopulatedPlace	0.156785243887	Place	0.156785243887	City	0.110641840559	Settlement	0.0799656314955		GOLD_STANDARD:	
Britain_**_http://dbpedia.org/resource/United_Kingdom	Country	0.170326589939	Organisation	0.135780511747	Agent	0.135780511747	PopulatedPlace	0.130408211665	Place	0.130408211665	City	0.110402974195	Settlement	0.0510865998919		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canada_**_http://dbpedia.org/resource/Canada	Country	0.169497400786	Organisation	0.154169235898	Agent	0.154169235898	PopulatedPlace	0.141084234531	Place	0.141084234531	City	0.118188967994	Settlement	0.0841070203039		GOLD_STANDARD:	Place	PopulatedPlace	Country
MEXICO CITY_**_http://dbpedia.org/resource/Mexico_City	Settlement	0.217366206533	PopulatedPlace	0.10964313513	Place	0.10964313513	Organisation	0.074198601093	Agent	0.074198601093	Country	0.0718149114912	City	0.0213180750704		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
European_**_http://dbpedia.org/resource/European_Union	Organisation	0.187062982614	Agent	0.187062982614	Country	0.157677713896	PopulatedPlace	0.130401264153	Place	0.130401264153	City	0.11230493822	Settlement	0.0617487356632		GOLD_STANDARD:	Place	PopulatedPlace	Country
Wellington_**_http://dbpedia.org/resource/Wellington	Country	0.0836448158055	Organisation	0.07948974686	Agent	0.07948974686	PopulatedPlace	0.0776933598307	Place	0.0776933598307	Settlement	0.061931444182	City	0.0481496810465		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Croatia_**_http://dbpedia.org/resource/Croatia	Country	0.186557873089	PopulatedPlace	0.144579556908	Place	0.144579556908	Organisation	0.101155553608	Agent	0.101155553608	City	0.09859360547	Settlement	0.0543871590171		GOLD_STANDARD:	Place	PopulatedPlace	Country
Mexico City_**_http://dbpedia.org/resource/Mexico_City	Organisation	0.229338458653	Agent	0.229338458653	Settlement	0.17439301914	PopulatedPlace	0.153952421367	Place	0.153952421367	Country	0.149233195679	City	0.0964374259415		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Oaxaca_**_http://dbpedia.org/resource/Oaxaca	Settlement	0.166572749924	Organisation	0.126884030387	Agent	0.126884030387	PopulatedPlace	0.0903538221548	Place	0.0903538221548	Country	0.0637063558388	City	0.0308828836895		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
