Xinhua_**_http://dbpedia.org/resource/Xinhua_News_Agency	Settlement	0.419227961827	City	0.40355896212	PopulatedPlace	0.191489860646	Place	0.191489860646	GovernmentAgency	0.112689989734	Organisation	0.112689989734	Agent	0.112689989734	Country	0.0396644598579		GOLD_STANDARD:	Agent	Organisation	Broadcaster	BroadcastNetwork
Canadians_**_http://dbpedia.org/resource/Canada	Country	0.380524120827	PopulatedPlace	0.197238414714	Place	0.197238414714	GovernmentAgency	0.130563983887	Organisation	0.121653068015	Agent	0.121653068015	BroadcastNetwork	0.0860094045293	Broadcaster	0.0860094045293	Settlement	0.0139527086002	City	0.010578116255		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canada_**_http://dbpedia.org/resource/Canada	Country	0.462391727415	GovernmentAgency	0.262321205405	PopulatedPlace	0.243220792369	Place	0.243220792369	Organisation	0.210089195794	Agent	0.210089195794	Settlement	0.0240498573245	City	0.0178648959555	BroadcastNetwork	0.00116115735121	Broadcaster	0.00116115735121		GOLD_STANDARD:	Place	PopulatedPlace	Country
Canadian_**_http://dbpedia.org/resource/Canada	Country	0.446104798104	PopulatedPlace	0.234806414638	Place	0.234806414638	GovernmentAgency	0.141933939476	Organisation	0.119911715119	Agent	0.119911715119	BroadcastNetwork	0.0318228176932	Broadcaster	0.0318228176932	Settlement	0.0235080311719	City	0.0103342492416		GOLD_STANDARD:	Place	PopulatedPlace	Country
General Administration of Customs_**_http://dbpedia.org/resource/General_Administration_of_Customs	GovernmentAgency	0.397700264159	Organisation	0.327710688657	Agent	0.327710688657	BroadcastNetwork	0.11774196215	Broadcaster	0.11774196215	Country	0.116216511157	PopulatedPlace	0.0903985258187	Place	0.0903985258187	Settlement	0.0516715478109	City	0.0495341490412		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
Guilin_**_http://dbpedia.org/resource/Guilin	Settlement	0.658498506498	BroadcastNetwork	0.40355896212	Broadcaster	0.40355896212	PopulatedPlace	0.174318941988	Place	0.174318941988	Organisation	0.142428864536	Agent	0.142428864536	GovernmentAgency	0.0771463401395	Country	0.0129257538174		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City
Guangxi_**_http://dbpedia.org/resource/Guangxi	Settlement	0.658498506498	City	0.658498506498	BroadcastNetwork	0.434896961535	Broadcaster	0.434896961535	PopulatedPlace	0.18568560981	Place	0.18568560981	Organisation	0.152917988757	Agent	0.152917988757	GovernmentAgency	0.0824232455624	Country	0.0280813109137		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Civil Aviation Administration of China_**_http://dbpedia.org/resource/Civil_Aviation_Administration_of_China	GovernmentAgency	0.381116454188	Organisation	0.337191246183	Agent	0.337191246183	Settlement	0.210000440858	BroadcastNetwork	0.205415622167	Broadcaster	0.205415622167	City	0.199922563874	PopulatedPlace	0.156744960937	Place	0.156744960937	Country	0.121241307656		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
State Council_**_http://dbpedia.org/resource/State_Council_of_the_People's_Republic_of_China	GovernmentAgency	0.281133701143	Organisation	0.2307844547	Agent	0.2307844547	BroadcastNetwork	0.0797367153722	Broadcaster	0.0797367153722	Country	0.0686534923708	PopulatedPlace	0.0543966751344	Place	0.0543966751344	Settlement	0.0330114492796	City	0.0272930493093		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
Statistics Canada_**_http://dbpedia.org/resource/Statistics_Canada	Country	0.406980860506	PopulatedPlace	0.253970809686	Place	0.253970809686	GovernmentAgency	0.199062244656	Organisation	0.161263098304	Agent	0.161263098304	BroadcastNetwork	0.0478656592477	Broadcaster	0.0478656592477	City	0.0318355983337	Settlement	0.0244557334553		GOLD_STANDARD:	Agent	Organisation	GovernmentAgency
China_**_http://dbpedia.org/resource/People's_Republic_of_China	Settlement	0.47871682411	City	0.404389050247	BroadcastNetwork	0.390115127219	Broadcaster	0.390115127219	PopulatedPlace	0.257335644008	Place	0.257335644008	Organisation	0.23748041839	Agent	0.23748041839	GovernmentAgency	0.199321741183	Country	0.109748190608		GOLD_STANDARD:	
